Date,Sales,Ticker
2020-08-13,64508.95,PFC
2020-09-08,64508.95,PFC
2020-11-12,67137.64,PFC
2021-02-11,69699.95,PFC
2021-03-31,69699.95,PFC
2021-06-15,71655.94,PFC
2021-08-12,73707.07,PFC
2021-08-30,73707.07,PFC
2021-11-11,74816.53,PFC
2022-02-11,75557.4,PFC
2022-03-31,75557.4,PFC
2022-05-25,76261.86,PFC
2022-08-12,75828.93,PFC
2022-09-02,75828.93,PFC
2022-11-10,75897.23,PFC
2023-02-13,76360.62,PFC
2023-03-31,76360.62,PFC
2023-05-27,77568.3,PFC
2023-08-11,80044.91,PFC
2023-08-25,80044.91,PFC
2023-11-08,83099.86,PFC
2024-02-08,87032.55,PFC
2024-03-31,87032.55,PFC
2024-05-15,91113.09,PFC
2024-08-01,91508.0,PFC
2024-08-06,94820.99,PFC
2024-11-08,98151.78,PFC
2025-02-12,101377.99,PFC
2007-03-06,664.16,PFIZER
2007-11-30,668.95,PFIZER
2008-03-31,675.71,PFIZER
2008-11-30,681.11,PFIZER
2009-03-25,678.06,PFIZER
2006-08-29,55.51,PHOENIXLTD
2007-03-31,55.51,PHOENIXLTD
2007-10-22,62.6,PHOENIXLTD
2008-03-31,62.6,PHOENIXLTD
2008-10-10,82.12,PHOENIXLTD
2009-03-31,82.12,PHOENIXLTD
2009-09-12,99.63,PHOENIXLTD
2010-03-31,99.63,PHOENIXLTD
2010-10-09,123.02,PHOENIXLTD
2011-03-31,123.02,PHOENIXLTD
2011-09-19,210.17,PHOENIXLTD
2012-03-31,209.73,PHOENIXLTD
2012-09-15,394.07,PHOENIXLTD
2013-03-31,390.42,PHOENIXLTD
2013-07-30,390.42,PHOENIXLTD
2013-08-05,465.82,PHOENIXLTD
2013-10-29,465.82,PHOENIXLTD
2013-12-31,465.82,PHOENIXLTD
2014-03-31,1448.52,PHOENIXLTD
2014-06-30,1629.71,PHOENIXLTD
2014-07-31,1629.71,PHOENIXLTD
2014-09-30,1596.72,PHOENIXLTD
2014-12-31,1603.44,PHOENIXLTD
2015-03-31,1653.32,PHOENIXLTD
2015-06-30,1699.02,PHOENIXLTD
2015-09-19,1699.02,PHOENIXLTD
2015-09-30,1678.2,PHOENIXLTD
2015-12-31,1712.11,PHOENIXLTD
2016-03-31,1779.51,PHOENIXLTD
2016-06-30,1825.63,PHOENIXLTD
2016-08-10,1825.63,PHOENIXLTD
2016-09-30,1894.18,PHOENIXLTD
2017-02-14,1836.18,PHOENIXLTD
2017-03-31,1836.18,PHOENIXLTD
2017-05-10,1824.6,PHOENIXLTD
2017-08-10,1778.08,PHOENIXLTD
2017-09-01,1778.08,PHOENIXLTD
2017-11-13,1657.62,PHOENIXLTD
2018-02-14,1637.54,PHOENIXLTD
2018-03-31,1637.54,PHOENIXLTD
2018-05-08,1619.85,PHOENIXLTD
2018-08-08,1637.1,PHOENIXLTD
2018-09-21,1637.1,PHOENIXLTD
2018-11-05,1671.22,PHOENIXLTD
2019-02-07,1695.04,PHOENIXLTD
2019-03-31,1695.04,PHOENIXLTD
2019-05-15,1981.56,PHOENIXLTD
2019-08-07,2183.44,PHOENIXLTD
2019-08-27,2183.44,PHOENIXLTD
2019-11-11,2193.77,PHOENIXLTD
2020-02-10,2265.13,PHOENIXLTD
2020-03-31,2265.13,PHOENIXLTD
2020-06-29,1941.14,PHOENIXLTD
2020-07-29,1460.81,PHOENIXLTD
2020-09-11,1460.81,PHOENIXLTD
2020-11-12,1260.65,PHOENIXLTD
2021-02-12,1077.06,PHOENIXLTD
2021-03-31,1077.06,PHOENIXLTD
2021-05-27,1063.66,PHOENIXLTD
2021-08-06,1133.21,PHOENIXLTD
2021-09-02,1133.21,PHOENIXLTD
2021-11-01,1282.05,PHOENIXLTD
2022-02-07,1378.86,PHOENIXLTD
2022-03-31,1378.86,PHOENIXLTD
2022-05-24,1488.41,PHOENIXLTD
2022-08-11,1858.54,PHOENIXLTD
2022-08-25,1858.54,PHOENIXLTD
2022-11-08,2145.87,PHOENIXLTD
2023-02-07,2404.71,PHOENIXLTD
2023-03-31,2404.71,PHOENIXLTD
2023-05-24,2638.36,PHOENIXLTD
2023-08-08,2874.6,PHOENIXLTD
2023-09-01,2874.6,PHOENIXLTD
2023-11-08,3098.54,PHOENIXLTD
2024-02-12,3400.78,PHOENIXLTD
2024-03-31,3400.78,PHOENIXLTD
2024-05-17,3977.69,PHOENIXLTD
2024-07-31,4071.2,PHOENIXLTD
2024-08-29,4071.2,PHOENIXLTD
2024-10-25,4114.15,PHOENIXLTD
2025-01-30,4103.19,PHOENIXLTD
2006-07-20,915.69,PIDILITIND
2007-03-31,915.69,PIDILITIND
2007-08-11,1246.86,PIDILITIND
2008-03-31,1246.86,PIDILITIND
2008-06-30,1246.86,PIDILITIND
2008-08-04,1706.52,PIDILITIND
2008-09-30,1706.52,PIDILITIND
2008-12-31,1706.52,PIDILITIND
2009-03-31,2011.71,PIDILITIND
2009-06-30,2037.94,PIDILITIND
2009-07-17,2037.94,PIDILITIND
2009-09-30,2073.57,PIDILITIND
2009-12-31,2142.39,PIDILITIND
2010-03-31,2215.75,PIDILITIND
2010-06-30,2333.95,PIDILITIND
2010-07-19,2333.95,PIDILITIND
2010-09-30,2416.54,PIDILITIND
2010-12-31,2554.17,PIDILITIND
2011-03-31,2667.15,PIDILITIND
2011-07-02,2657.18,PIDILITIND
2011-07-26,2811.38,PIDILITIND
2011-11-08,2930.47,PIDILITIND
2012-02-03,3037.27,PIDILITIND
2012-03-31,3037.27,PIDILITIND
2012-05-24,3126.58,PIDILITIND
2012-07-02,3126.57,PIDILITIND
2012-07-24,3279.94,PIDILITIND
2012-10-30,3398.67,PIDILITIND
2013-01-29,3558.66,PIDILITIND
2013-03-31,3558.66,PIDILITIND
2013-05-28,3678.11,PIDILITIND
2013-07-02,3678.11,PIDILITIND
2013-08-12,3799.24,PIDILITIND
2013-10-29,3994.63,PIDILITIND
2014-01-28,4131.63,PIDILITIND
2014-03-31,4283.2,PIDILITIND
2014-06-30,4503.23,PIDILITIND
2014-09-04,4503.23,PIDILITIND
2014-09-30,4657.78,PIDILITIND
2014-12-31,4791.18,PIDILITIND
2015-03-31,4844.11,PIDILITIND
2015-06-30,4969.82,PIDILITIND
2015-08-10,4969.82,PIDILITIND
2015-09-30,5033.65,PIDILITIND
2015-12-31,5169.62,PIDILITIND
2016-03-31,5361.17,PIDILITIND
2016-06-30,5461.08,PIDILITIND
2016-08-05,5461.08,PIDILITIND
2016-09-30,5560.29,PIDILITIND
2017-02-01,5556.48,PIDILITIND
2017-03-31,5556.48,PIDILITIND
2017-05-18,5616.79,PIDILITIND
2017-07-25,5576.34,PIDILITIND
2017-07-31,5576.34,PIDILITIND
2017-11-08,5688.53,PIDILITIND
2018-01-24,5897.08,PIDILITIND
2018-03-31,5897.08,PIDILITIND
2018-05-24,6087.0,PIDILITIND
2018-08-01,6392.15,PIDILITIND
2018-08-03,6392.15,PIDILITIND
2018-10-30,6619.47,PIDILITIND
2019-01-23,6924.37,PIDILITIND
2019-03-31,6924.37,PIDILITIND
2019-05-14,7078.34,PIDILITIND
2019-07-08,7077.96,PIDILITIND
2019-08-06,7260.89,PIDILITIND
2019-11-13,7310.28,PIDILITIND
2020-01-29,7389.07,PIDILITIND
2020-03-31,7389.07,PIDILITIND
2020-06-17,7294.47,PIDILITIND
2020-08-06,6155.69,PIDILITIND
2020-08-12,6155.69,PIDILITIND
2020-11-04,6229.44,PIDILITIND
2021-01-28,6601.87,PIDILITIND
2021-03-31,6601.87,PIDILITIND
2021-05-12,7292.71,PIDILITIND
2021-07-15,7292.71,PIDILITIND
2021-08-11,8351.66,PIDILITIND
2021-11-10,9097.68,PIDILITIND
2022-01-25,9649.38,PIDILITIND
2022-03-31,9649.38,PIDILITIND
2022-05-18,9920.96,PIDILITIND
2022-07-15,9920.96,PIDILITIND
2022-08-10,11085.28,PIDILITIND
2022-11-09,11470.08,PIDILITIND
2023-01-24,11616.95,PIDILITIND
2023-03-31,11616.95,PIDILITIND
2023-05-08,11799.1,PIDILITIND
2023-07-15,11799.1,PIDILITIND
2023-08-10,11973.1,PIDILITIND
2023-11-08,12037.99,PIDILITIND
2024-01-23,12170.39,PIDILITIND
2024-03-31,12170.39,PIDILITIND
2024-05-07,12382.99,PIDILITIND
2024-07-15,12382.99,PIDILITIND
2024-08-07,12503.23,PIDILITIND
2024-10-23,12662.1,PIDILITIND
2025-01-22,12901.02,PIDILITIND
2006-11-11,259.24,PIIND
2007-03-31,267.11,PIIND
2007-11-19,317.57,PIIND
2008-03-31,311.06,PIIND
2008-11-25,370.91,PIIND
2009-03-31,362.36,PIIND
2010-03-31,364.14,PIIND
2010-08-17,542.54,PIIND
2011-03-31,523.75,PIIND
2011-06-28,720.02,PIIND
2012-03-31,713.76,PIIND
2012-09-17,879.11,PIIND
2013-03-31,862.03,PIIND
2013-08-08,1151.4,PIIND
2014-03-31,1080.27,PIIND
2014-08-21,1595.54,PIIND
2015-03-31,1605.31,PIIND
2015-09-01,1940.26,PIIND
2016-03-31,2096.51,PIIND
2016-08-16,2096.35,PIIND
2017-03-31,2096.35,PIIND
2017-08-14,2276.83,PIIND
2018-03-31,2276.83,PIIND
2018-06-30,2276.83,PIIND
2018-07-13,2277.1,PIIND
2018-12-31,2277.1,PIIND
2019-03-31,2277.1,PIIND
2019-05-17,2277.1,PIIND
2019-07-24,2277.1,PIIND
2019-08-17,2840.9,PIIND
2019-10-23,3173.8,PIIND
2020-02-12,3316.1,PIIND
2020-03-31,3316.1,PIIND
2020-06-04,3366.5,PIIND
2020-08-04,3672.5,PIIND
2020-09-04,3672.5,PIIND
2020-10-28,3922.8,PIIND
2021-02-02,4235.1,PIIND
2021-03-31,4235.1,PIIND
2021-05-18,4577.0,PIIND
2021-07-30,4710.7,PIIND
2021-08-25,4710.7,PIIND
2021-11-12,4907.2,PIIND
2022-02-03,5101.4,PIIND
2022-03-31,5101.4,PIIND
2022-05-17,5299.5,PIIND
2022-08-03,5648.9,PIIND
2022-08-14,5648.9,PIIND
2022-11-08,6064.7,PIIND
2023-02-14,6321.6,PIIND
2023-03-31,6321.6,PIIND
2023-05-18,6492.0,PIIND
2023-07-28,6492.0,PIIND
2023-08-09,6859.2,PIIND
2023-11-08,7206.1,PIIND
2024-02-09,7490.4,PIIND
2024-03-31,7490.4,PIIND
2024-05-21,7665.8,PIIND
2024-08-06,7824.3,PIIND
2024-11-13,7928.4,PIIND
2025-02-06,7931.7,PIIND
2006-07-19,9796.08,PNB
2007-03-31,9796.08,PNB
2007-07-21,11809.87,PNB
2008-03-31,11809.87,PNB
2008-07-26,14660.63,PNB
2009-03-31,14660.63,PNB
2009-08-14,19777.65,PNB
2010-03-31,19777.65,PNB
2010-07-01,21937.57,PNB
2011-03-31,21937.57,PNB
2011-06-06,27551.24,PNB
2012-03-31,27551.24,PNB
2012-06-08,37495.4,PNB
2013-03-31,37495.4,PNB
2013-06-11,43070.6,PNB
2014-03-31,43070.6,PNB
2014-07-07,44958.09,PNB
2015-03-31,44958.09,PNB
2015-06-30,48709.82,PNB
2016-03-31,48709.82,PNB
2016-06-07,50803.87,PNB
2017-03-31,50803.87,PNB
2017-06-05,48058.08,PNB
2018-03-31,48058.08,PNB
2018-07-12,48724.85,PNB
2018-11-02,48724.85,PNB
2019-03-31,48724.85,PNB
2019-05-28,48724.85,PNB
2019-06-26,52147.14,PNB
2019-07-26,52147.14,PNB
2019-11-05,52147.14,PNB
2020-02-04,53786.16,PNB
2020-03-31,53786.16,PNB
2020-06-19,54918.47,PNB
2020-07-14,54918.48,PNB
2020-08-21,62456.85,PNB
2020-11-02,70272.37,PNB
2021-02-05,77068.94,PNB
2021-03-31,77068.94,PNB
2021-06-04,81928.5,PNB
2021-07-05,81935.03,PNB
2021-08-02,80300.15,PNB
2021-10-27,77269.56,PNB
2022-01-27,76217.45,PNB
2022-03-31,76217.45,PNB
2022-05-11,76241.83,PNB
2022-06-08,76241.83,PNB
2022-07-28,76148.59,PNB
2022-11-01,78401.01,PNB
2023-01-30,81629.88,PNB
2023-03-31,81629.88,PNB
2023-05-19,86845.29,PNB
2023-06-09,86845.29,PNB
2023-07-26,93374.38,PNB
2023-10-26,99644.17,PNB
2024-01-25,104687.6,PNB
2024-03-31,104687.6,PNB
2024-05-09,109064.58,PNB
2024-06-08,109064.58,PNB
2024-07-27,112536.27,PNB
2024-10-28,116125.99,PNB
2025-01-31,120169.08,PNB
2018-05-03,5488.06,PNBHOUSING
2018-07-03,5488.71,PNBHOUSING
2018-08-09,5976.08,PNBHOUSING
2018-09-30,6509.97,PNBHOUSING
2019-01-24,7171.63,PNBHOUSING
2019-03-31,7171.63,PNBHOUSING
2019-05-09,7679.32,PNBHOUSING
2019-06-29,7679.32,PNBHOUSING
2019-07-30,8262.14,PNBHOUSING
2019-10-24,8683.59,PNBHOUSING
2020-01-23,8680.61,PNBHOUSING
2020-03-31,8680.61,PNBHOUSING
2020-06-13,8481.84,PNBHOUSING
2020-07-11,8481.84,PNBHOUSING
2020-07-23,8120.97,PNBHOUSING
2020-10-28,7906.77,PNBHOUSING
2021-01-27,7718.68,PNBHOUSING
2021-03-31,7718.68,PNBHOUSING
2021-04-27,7603.92,PNBHOUSING
2021-08-04,7425.67,PNBHOUSING
2021-08-12,7425.67,PNBHOUSING
2021-11-02,6993.48,PNBHOUSING
2022-01-20,6602.19,PNBHOUSING
2022-03-31,6602.19,PNBHOUSING
2022-04-28,6195.93,PNBHOUSING
2022-06-30,6195.93,PNBHOUSING
2022-07-28,5914.82,PNBHOUSING
2022-10-27,6015.91,PNBHOUSING
2023-01-24,6317.04,PNBHOUSING
2023-03-31,6317.04,PNBHOUSING
2023-05-18,6527.33,PNBHOUSING
2023-07-14,6527.33,PNBHOUSING
2023-07-24,6824.26,PNBHOUSING
2023-10-23,6917.6,PNBHOUSING
2024-01-24,6875.84,PNBHOUSING
2024-03-31,6875.84,PNBHOUSING
2024-04-29,7050.08,PNBHOUSING
2024-07-19,7050.08,PNBHOUSING
2024-07-25,7165.51,PNBHOUSING
2024-10-24,7266.44,PNBHOUSING
2025-01-21,7453.45,PNBHOUSING
2015-06-30,2089.2,PNCINFRA
2015-09-30,2355.85,PNCINFRA
2015-12-31,2625.73,PNCINFRA
2016-03-31,2831.15,PNCINFRA
2016-08-24,2788.94,PNCINFRA
2016-09-08,2788.94,PNCINFRA
2016-09-30,2619.69,PNCINFRA
2016-12-31,2447.75,PNCINFRA
2017-03-31,2220.14,PNCINFRA
2017-09-06,2252.33,PNCINFRA
2018-03-31,2252.33,PNCINFRA
2018-06-30,2252.33,PNCINFRA
2018-09-06,2411.39,PNCINFRA
2018-12-31,2411.39,PNCINFRA
2019-03-31,2411.39,PNCINFRA
2019-05-24,2411.39,PNCINFRA
2019-08-10,2411.39,PNCINFRA
2019-09-10,3774.36,PNCINFRA
2019-11-14,4998.36,PNCINFRA
2020-02-05,5526.3,PNCINFRA
2020-03-31,5526.3,PNCINFRA
2020-06-24,5602.58,PNCINFRA
2020-08-27,5170.87,PNCINFRA
2020-09-08,5170.87,PNCINFRA
2020-11-02,5078.38,PNCINFRA
2021-02-03,5269.99,PNCINFRA
2021-03-31,5269.99,PNCINFRA
2021-06-25,5787.56,PNCINFRA
2021-08-11,6157.26,PNCINFRA
2021-09-07,6157.26,PNCINFRA
2021-11-13,6706.49,PNCINFRA
2022-02-12,6846.29,PNCINFRA
2022-03-31,6846.29,PNCINFRA
2022-05-28,7208.04,PNCINFRA
2022-08-09,7798.41,PNCINFRA
2022-09-08,7798.41,PNCINFRA
2022-11-14,7795.79,PNCINFRA
2023-02-14,7877.25,PNCINFRA
2023-03-31,7877.25,PNCINFRA
2023-05-26,7956.08,PNCINFRA
2023-08-11,7994.9,PNCINFRA
2023-09-07,7994.9,PNCINFRA
2023-10-31,8111.21,PNCINFRA
2024-02-06,8354.57,PNCINFRA
2024-03-31,8354.57,PNCINFRA
2024-05-24,8649.87,PNCINFRA
2024-08-10,8725.68,PNCINFRA
2024-09-09,8725.68,PNCINFRA
2024-11-12,8241.35,PNCINFRA
2025-02-10,7664.72,PNCINFRA
2022-02-07,886.66,POLICYBZR
2022-03-31,886.66,POLICYBZR
2022-05-27,886.66,POLICYBZR
2022-08-10,1692.35,POLICYBZR
2022-09-12,1692.35,POLICYBZR
2022-11-07,1986.24,POLICYBZR
2023-02-10,2229.05,POLICYBZR
2023-03-31,2229.05,POLICYBZR
2023-05-22,2557.85,POLICYBZR
2023-08-07,2718.25,POLICYBZR
2023-09-05,2718.25,POLICYBZR
2023-11-04,2956.41,POLICYBZR
2024-01-30,3217.21,POLICYBZR
2024-03-31,3217.21,POLICYBZR
2024-05-07,3437.68,POLICYBZR
2024-08-06,3782.58,POLICYBZR
2024-09-12,3782.58,POLICYBZR
2024-11-05,4138.18,POLICYBZR
2025-01-30,4558.91,POLICYBZR
2019-05-14,6770.3,POLYCAB
2019-06-04,7985.55,POLYCAB
2019-07-26,8251.66,POLYCAB
2019-10-23,8681.74,POLYCAB
2020-01-21,9164.21,POLYCAB
2020-03-31,9164.21,POLYCAB
2020-05-30,8829.95,POLYCAB
2020-07-03,8829.96,POLYCAB
2020-07-21,7855.23,POLYCAB
2020-10-24,7726.97,POLYCAB
2021-01-23,7966.0,POLYCAB
2021-03-31,7966.0,POLYCAB
2021-05-13,8779.36,POLYCAB
2021-06-30,8792.23,POLYCAB
2021-07-21,9657.99,POLYCAB
2021-10-22,10550.87,POLYCAB
2022-01-21,11176.53,POLYCAB
2022-03-31,11176.53,POLYCAB
2022-05-10,12203.77,POLYCAB
2022-06-08,12203.76,POLYCAB
2022-07-19,13085.1,POLYCAB
2022-10-18,13410.9,POLYCAB
2023-01-19,13754.08,POLYCAB
2023-03-31,13754.08,POLYCAB
2023-05-12,14107.78,POLYCAB
2023-06-09,14107.78,POLYCAB
2023-07-18,15260.6,POLYCAB
2023-10-18,16145.94,POLYCAB
2024-01-18,16771.23,POLYCAB
2024-03-31,16771.23,POLYCAB
2024-05-10,18039.45,POLYCAB
2024-06-25,18039.44,POLYCAB
2024-07-18,18848.1,POLYCAB
2024-10-17,20128.82,POLYCAB
2025-01-22,21014.41,POLYCAB
2008-08-28,88.13,POLYMED
2009-03-31,88.18,POLYMED
2009-09-14,112.05,POLYMED
2010-03-31,111.32,POLYMED
2010-09-25,135.39,POLYMED
2011-03-31,135.92,POLYMED
2011-09-21,172.71,POLYMED
2012-03-31,172.53,POLYMED
2012-10-17,216.6,POLYMED
2013-03-31,216.42,POLYMED
2013-09-12,259.16,POLYMED
2014-03-31,259.26,POLYMED
2014-09-13,321.75,POLYMED
2015-03-31,321.62,POLYMED
2015-09-19,389.72,POLYMED
2016-03-31,389.26,POLYMED
2016-09-10,411.16,POLYMED
2017-03-31,411.58,POLYMED
2017-09-06,454.34,POLYMED
2018-03-31,453.84,POLYMED
2018-09-19,519.25,POLYMED
2018-10-29,519.25,POLYMED
2019-03-31,519.74,POLYMED
2019-05-10,519.74,POLYMED
2019-08-12,519.74,POLYMED
2019-09-04,610.15,POLYMED
2019-11-09,610.15,POLYMED
2020-02-01,688.13,POLYMED
2020-03-31,688.13,POLYMED
2020-06-05,687.24,POLYMED
2020-07-30,696.03,POLYMED
2020-09-10,696.03,POLYMED
2020-10-26,721.78,POLYMED
2021-01-27,744.85,POLYMED
2021-03-31,744.85,POLYMED
2021-05-24,786.48,POLYMED
2021-07-29,828.04,POLYMED
2021-08-28,828.04,POLYMED
2021-11-01,851.78,POLYMED
2022-01-31,878.51,POLYMED
2022-03-31,878.51,POLYMED
2022-05-24,923.07,POLYMED
2022-08-04,959.98,POLYMED
2022-09-06,959.98,POLYMED
2022-11-04,1011.31,POLYMED
2023-01-28,1065.9,POLYMED
2023-03-31,1065.9,POLYMED
2023-05-09,1115.23,POLYMED
2023-08-07,1187.21,POLYMED
2023-09-08,1187.21,POLYMED
2023-11-04,1249.8,POLYMED
2024-01-31,1304.57,POLYMED
2024-03-31,1304.57,POLYMED
2024-05-17,1375.79,POLYMED
2024-07-22,1439.74,POLYMED
2024-09-06,1439.74,POLYMED
2024-10-28,1522.47,POLYMED
2025-02-03,1607.08,POLYMED
2007-08-31,276.24,POONAWALLA
2008-03-31,276.24,POONAWALLA
2008-06-30,276.24,POONAWALLA
2008-07-17,465.73,POONAWALLA
2008-09-30,465.73,POONAWALLA
2008-12-31,465.73,POONAWALLA
2009-03-31,628.36,POONAWALLA
2009-06-30,635.1,POONAWALLA
2009-08-24,635.1,POONAWALLA
2009-09-30,658.96,POONAWALLA
2009-12-31,682.95,POONAWALLA
2010-03-31,719.49,POONAWALLA
2010-06-30,753.72,POONAWALLA
2010-07-20,753.72,POONAWALLA
2010-09-30,775.21,POONAWALLA
2010-12-31,819.44,POONAWALLA
2011-03-31,867.39,POONAWALLA
2011-05-30,863.1,POONAWALLA
2011-07-12,900.09,POONAWALLA
2011-10-17,945.49,POONAWALLA
2012-01-16,993.27,POONAWALLA
2012-03-31,993.27,POONAWALLA
2012-04-26,1031.49,POONAWALLA
2012-06-22,1050.52,POONAWALLA
2012-07-12,1144.99,POONAWALLA
2012-10-01,1282.94,POONAWALLA
2013-01-17,1433.73,POONAWALLA
2013-03-31,1433.73,POONAWALLA
2013-05-07,1621.71,POONAWALLA
2013-06-26,1681.61,POONAWALLA
2013-07-18,1796.65,POONAWALLA
2013-10-31,1915.27,POONAWALLA
2014-01-31,2018.95,POONAWALLA
2014-03-31,2018.95,POONAWALLA
2014-05-07,2081.32,POONAWALLA
2014-07-17,2194.76,POONAWALLA
2014-07-31,2125.45,POONAWALLA
2014-09-30,2197.38,POONAWALLA
2015-02-04,2286.57,POONAWALLA
2015-03-31,2286.57,POONAWALLA
2015-05-08,2353.63,POONAWALLA
2015-07-10,2534.32,POONAWALLA
2015-08-01,2415.84,POONAWALLA
2015-09-30,2454.08,POONAWALLA
2016-02-09,2459.23,POONAWALLA
2016-03-31,2459.23,POONAWALLA
2016-05-12,2472.18,POONAWALLA
2016-06-30,2469.38,POONAWALLA
2016-08-30,2469.38,POONAWALLA
2016-11-03,2458.88,POONAWALLA
2017-02-20,2417.53,POONAWALLA
2017-03-31,2417.53,POONAWALLA
2017-05-11,2345.9,POONAWALLA
2017-07-11,2524.19,POONAWALLA
2017-08-02,2328.85,POONAWALLA
2017-11-09,2324.18,POONAWALLA
2018-02-01,2317.61,POONAWALLA
2018-03-31,2317.61,POONAWALLA
2018-05-20,2341.47,POONAWALLA
2018-07-10,2290.37,POONAWALLA
2018-08-20,2342.86,POONAWALLA
2018-11-01,2370.02,POONAWALLA
2019-01-31,2420.95,POONAWALLA
2019-03-31,2420.95,POONAWALLA
2019-05-15,2455.74,POONAWALLA
2019-07-08,2456.99,POONAWALLA
2019-08-01,2498.94,POONAWALLA
2019-11-08,2539.07,POONAWALLA
2020-01-31,2523.15,POONAWALLA
2020-03-31,2523.15,POONAWALLA
2020-06-18,2513.44,POONAWALLA
2020-08-08,2448.05,POONAWALLA
2020-08-10,2448.05,POONAWALLA
2020-11-07,2379.13,POONAWALLA
2021-02-06,2359.4,POONAWALLA
2021-03-31,2359.4,POONAWALLA
2021-05-31,2321.92,POONAWALLA
2021-08-06,2318.9,POONAWALLA
2021-08-14,2232.34,POONAWALLA
2021-10-27,2146.35,POONAWALLA
2022-02-01,2064.98,POONAWALLA
2022-03-31,2064.98,POONAWALLA
2022-05-12,1875.98,POONAWALLA
2022-07-07,1540.01,POONAWALLA
2022-07-27,1807.83,POONAWALLA
2022-10-21,1755.16,POONAWALLA
2023-01-23,1745.66,POONAWALLA
2023-03-31,1745.66,POONAWALLA
2023-04-26,1938.55,POONAWALLA
2023-07-05,2176.97,POONAWALLA
2023-07-24,2223.88,POONAWALLA
2023-10-20,2507.32,POONAWALLA
2024-01-18,2771.47,POONAWALLA
2024-03-31,2771.47,POONAWALLA
2024-04-29,3109.74,POONAWALLA
2024-06-25,5417.98,POONAWALLA
2024-07-20,3393.85,POONAWALLA
2024-10-25,3644.07,POONAWALLA
2025-01-31,3938.49,POONAWALLA
2011-08-26,8611.76,POWERGRID
2012-03-31,8494.76,POWERGRID
2012-08-25,10323.46,POWERGRID
2013-03-31,10357.57,POWERGRID
2013-08-27,13081.01,POWERGRID
2014-03-31,13043.69,POWERGRID
2014-12-24,15555.22,POWERGRID
2015-03-31,15556.88,POWERGRID
2015-09-02,17539.96,POWERGRID
2016-03-31,17658.51,POWERGRID
2016-08-24,20652.08,POWERGRID
2017-03-31,20652.08,POWERGRID
2017-09-13,25697.44,POWERGRID
2018-03-31,25697.44,POWERGRID
2018-08-25,29953.62,POWERGRID
2018-12-31,29953.62,POWERGRID
2019-03-31,29953.62,POWERGRID
2019-05-29,29953.62,POWERGRID
2019-07-30,35059.12,POWERGRID
2019-08-02,35059.12,POWERGRID
2019-11-07,36501.79,POWERGRID
2020-01-31,37130.4,POWERGRID
2020-03-31,37130.4,POWERGRID
2020-06-20,37743.54,POWERGRID
2020-08-10,38021.31,POWERGRID
2020-08-31,38021.31,POWERGRID
2020-11-11,38499.7,POWERGRID
2021-02-11,39277.82,POWERGRID
2021-03-31,39277.82,POWERGRID
2021-06-17,39639.79,POWERGRID
2021-08-10,40400.97,POWERGRID
2021-09-02,40400.97,POWERGRID
2021-11-09,41138.27,POWERGRID
2022-02-09,41442.67,POWERGRID
2022-03-31,41442.67,POWERGRID
2022-05-21,41619.21,POWERGRID
2022-08-08,42305.84,POWERGRID
2022-08-22,42305.84,POWERGRID
2022-11-05,43189.43,POWERGRID
2023-01-31,44004.33,POWERGRID
2023-03-31,44004.33,POWERGRID
2023-05-19,45581.28,POWERGRID
2023-07-31,45724.2,POWERGRID
2023-08-10,45724.2,POWERGRID
2023-11-07,45840.7,POWERGRID
2024-02-07,46128.71,POWERGRID
2024-03-31,46128.71,POWERGRID
2024-05-22,45843.1,POWERGRID
2024-07-26,45801.15,POWERGRID
2024-08-02,45801.15,POWERGRID
2024-11-06,45811.84,POWERGRID
2025-02-03,45495.08,POWERGRID
2022-10-21,6559.1,PPLPHARMA
2022-11-08,6559.1,PPLPHARMA
2023-02-08,6559.1,PPLPHARMA
2023-03-31,6559.1,PPLPHARMA
2023-05-24,7081.55,PPLPHARMA
2023-07-10,7081.55,PPLPHARMA
2023-08-03,7348.41,PPLPHARMA
2023-10-27,7539.78,PPLPHARMA
2024-01-30,7782.38,PPLPHARMA
2024-03-31,7782.38,PPLPHARMA
2024-05-10,8171.16,PPLPHARMA
2024-07-05,8171.16,PPLPHARMA
2024-07-26,8373.45,PPLPHARMA
2024-10-23,8703.82,PPLPHARMA
2025-01-28,8949.47,PPLPHARMA
2006-07-04,267.57,PRAJIND
2007-03-31,267.57,PRAJIND
2007-05-18,630.24,PRAJIND
2008-03-31,630.24,PRAJIND
2008-06-10,738.01,PRAJIND
2009-03-31,738.01,PRAJIND
2009-06-15,954.22,PRAJIND
2010-03-31,954.22,PRAJIND
2010-07-02,734.44,PRAJIND
2011-03-31,734.44,PRAJIND
2011-06-25,664.93,PRAJIND
2012-03-31,664.93,PRAJIND
2012-07-20,664.93,PRAJIND
2012-09-12,1003.11,PRAJIND
2012-10-23,1003.11,PRAJIND
2012-12-31,1003.11,PRAJIND
2013-03-31,1003.11,PRAJIND
2013-05-13,922.03,PRAJIND
2013-07-04,919.07,PRAJIND
2013-08-09,894.86,PRAJIND
2013-10-25,870.32,PRAJIND
2014-02-05,902.53,PRAJIND
2014-03-31,985.83,PRAJIND
2014-06-30,1034.04,PRAJIND
2014-07-11,1034.04,PRAJIND
2014-09-30,1104.84,PRAJIND
2014-12-31,1055.08,PRAJIND
2015-03-31,1011.84,PRAJIND
2015-06-30,988.77,PRAJIND
2015-08-03,988.77,PRAJIND
