Date,GPM,Ticker
2012-09-30,67.49,RAMCOCEM
2012-12-31,65.18,RAMCOCEM
2013-03-31,63.76,RAMCOCEM
2013-06-30,64.32,RAMCOCEM
2013-09-30,56.8,RAMCOCEM
2013-12-31,61.21,RAMCOCEM
2014-03-31,57.87,RAMCOCEM
2014-06-30,59.5,RAMCOCEM
2014-09-30,63.55,RAMCOCEM
2014-12-31,61.09,RAMCOCEM
2015-03-31,67.05,RAMCOCEM
2015-06-30,65.5,RAMCOCEM
2015-09-30,72.37,RAMCOCEM
2015-12-31,68.94,RAMCOCEM
2016-03-31,71.46,RAMCOCEM
2018-06-30,64.28,RAMCOCEM
2018-09-30,64.65,RAMCOCEM
2018-12-31,61.07,RAMCOCEM
2019-03-31,62.59,RAMCOCEM
2019-06-30,66.39,RAMCOCEM
2019-09-30,64.43,RAMCOCEM
2019-12-31,61.29,RAMCOCEM
2020-03-31,64.81,RAMCOCEM
2020-06-30,67.57,RAMCOCEM
2020-09-30,72.85,RAMCOCEM
2020-12-31,68.11,RAMCOCEM
2021-03-31,66.46,RAMCOCEM
2021-06-30,70.06,RAMCOCEM
2021-09-30,66.72,RAMCOCEM
2021-12-31,56.67,RAMCOCEM
2022-03-31,57.01,RAMCOCEM
2022-06-30,55.69,RAMCOCEM
2022-09-30,47.81,RAMCOCEM
2022-12-31,51.26,RAMCOCEM
2023-03-31,49.48,RAMCOCEM
2023-06-30,51.82,RAMCOCEM
2023-09-30,54.4,RAMCOCEM
2023-12-31,58.28,RAMCOCEM
2024-03-31,53.74,RAMCOCEM
2024-06-30,55.64,RAMCOCEM
2024-09-30,55.95,RAMCOCEM
2024-12-31,56.07,RAMCOCEM
2005-03-31,36.63,RATNAMANI
2005-06-30,34.79,RATNAMANI
2005-09-30,40.41,RATNAMANI
2005-12-31,38.2,RATNAMANI
2006-03-31,40.16,RATNAMANI
2006-06-30,41.03,RATNAMANI
2006-09-30,37.03,RATNAMANI
2006-12-31,34.02,RATNAMANI
2007-03-31,37.15,RATNAMANI
2007-06-30,34.99,RATNAMANI
2007-09-30,34.4,RATNAMANI
2007-12-31,34.02,RATNAMANI
2008-03-31,42.05,RATNAMANI
2008-06-30,40.08,RATNAMANI
2008-09-30,35.64,RATNAMANI
2008-12-31,27.31,RATNAMANI
2009-03-31,29.52,RATNAMANI
2009-06-30,37.74,RATNAMANI
2009-09-30,41.03,RATNAMANI
2009-12-31,39.67,RATNAMANI
2010-03-31,23.8,RATNAMANI
2010-06-30,34.49,RATNAMANI
2010-09-30,32.56,RATNAMANI
2010-12-31,38.52,RATNAMANI
2011-03-31,35.36,RATNAMANI
2011-06-30,33.08,RATNAMANI
2011-09-30,36.92,RATNAMANI
2011-12-31,36.67,RATNAMANI
2012-03-31,33.42,RATNAMANI
2012-06-30,39.09,RATNAMANI
2012-09-30,39.98,RATNAMANI
2012-12-31,39.91,RATNAMANI
2013-03-31,35.58,RATNAMANI
2013-06-30,38.74,RATNAMANI
2013-09-30,39.87,RATNAMANI
2013-12-31,35.23,RATNAMANI
2014-03-31,37.03,RATNAMANI
2014-06-30,36.18,RATNAMANI
2014-09-30,36.37,RATNAMANI
2014-12-31,32.29,RATNAMANI
2015-03-31,31.49,RATNAMANI
2015-06-30,35.45,RATNAMANI
2015-09-30,32.44,RATNAMANI
2015-12-31,33.77,RATNAMANI
2016-03-31,34.83,RATNAMANI
2016-06-30,36.14,RATNAMANI
2016-09-30,36.12,RATNAMANI
2016-12-31,40.4,RATNAMANI
2017-03-31,37.57,RATNAMANI
2017-06-30,36.67,RATNAMANI
2017-09-30,36.03,RATNAMANI
2017-12-31,34.97,RATNAMANI
2018-03-31,34.95,RATNAMANI
2018-06-30,32.04,RATNAMANI
2018-09-30,33.81,RATNAMANI
2018-12-31,30.56,RATNAMANI
2019-03-31,27.1,RATNAMANI
2019-06-30,34.12,RATNAMANI
2019-09-30,37.91,RATNAMANI
2019-12-31,32.43,RATNAMANI
2020-03-31,33.42,RATNAMANI
2020-06-30,28.25,RATNAMANI
2020-09-30,33.59,RATNAMANI
2020-12-31,40.65,RATNAMANI
2021-03-31,40.93,RATNAMANI
2021-06-30,37.29,RATNAMANI
2021-09-30,34.4,RATNAMANI
2021-12-31,28.66,RATNAMANI
2022-03-31,33.7,RATNAMANI
2022-06-30,30.07,RATNAMANI
2022-09-30,34.25,RATNAMANI
2022-12-31,35.53,RATNAMANI
2023-03-31,35.65,RATNAMANI
2023-06-30,34.12,RATNAMANI
2023-09-30,38.65,RATNAMANI
2023-12-31,33.45,RATNAMANI
2024-03-31,31.47,RATNAMANI
2024-06-30,32.69,RATNAMANI
2024-09-30,38.24,RATNAMANI
2024-12-31,35.03,RATNAMANI
2005-03-31,61.08,RAYMOND
2005-06-30,68.99,RAYMOND
2005-09-30,60.1,RAYMOND
2005-12-31,65.09,RAYMOND
2006-03-31,61.66,RAYMOND
2006-06-30,68.83,RAYMOND
2006-09-30,62.53,RAYMOND
2006-12-31,70.47,RAYMOND
2007-03-31,63.67,RAYMOND
2007-06-30,79.78,RAYMOND
2007-09-30,65.32,RAYMOND
2007-12-31,70.71,RAYMOND
2008-03-31,61.29,RAYMOND
2008-06-30,82.78,RAYMOND
2008-09-30,66.59,RAYMOND
2008-12-31,76.08,RAYMOND
2009-03-31,61.34,RAYMOND
2009-06-30,75.97,RAYMOND
2009-09-30,67.47,RAYMOND
2009-12-31,62.54,RAYMOND
2010-03-31,65.1,RAYMOND
2010-06-30,71.15,RAYMOND
2010-09-30,65.85,RAYMOND
2010-12-31,67.98,RAYMOND
2011-03-31,63.83,RAYMOND
2011-06-30,64.15,RAYMOND
2011-09-30,64.24,RAYMOND
2011-12-31,66.39,RAYMOND
2012-03-31,59.48,RAYMOND
2012-06-30,61.72,RAYMOND
2012-09-30,61.66,RAYMOND
2012-12-31,62.25,RAYMOND
2013-03-31,59.75,RAYMOND
2013-06-30,62.71,RAYMOND
2013-09-30,61.33,RAYMOND
2013-12-31,61.5,RAYMOND
2014-03-31,57.39,RAYMOND
2014-06-30,57.0,RAYMOND
2014-09-30,55.84,RAYMOND
2014-12-31,57.95,RAYMOND
2015-03-31,54.91,RAYMOND
2015-06-30,60.48,RAYMOND
2015-09-30,55.15,RAYMOND
2015-12-31,58.07,RAYMOND
2016-03-31,56.65,RAYMOND
2016-06-30,58.9,RAYMOND
2016-09-30,52.19,RAYMOND
2016-12-31,59.03,RAYMOND
2017-03-31,56.25,RAYMOND
2017-06-30,59.09,RAYMOND
2017-09-30,53.49,RAYMOND
2017-12-31,57.24,RAYMOND
2018-03-31,54.32,RAYMOND
2018-06-30,59.79,RAYMOND
2018-09-30,54.8,RAYMOND
2018-12-31,56.69,RAYMOND
2019-03-31,54.37,RAYMOND
2019-06-30,55.19,RAYMOND
2019-09-30,52.43,RAYMOND
2019-12-31,53.1,RAYMOND
2020-03-31,56.04,RAYMOND
2020-06-30,49.52,RAYMOND
2020-09-30,40.33,RAYMOND
2020-12-31,46.2,RAYMOND
2021-03-31,54.42,RAYMOND
2021-06-30,55.78,RAYMOND
2021-09-30,50.64,RAYMOND
2021-12-31,52.09,RAYMOND
2022-03-31,51.33,RAYMOND
2022-06-30,55.14,RAYMOND
2022-09-30,51.54,RAYMOND
2022-12-31,52.77,RAYMOND
2023-03-31,51.1,RAYMOND
2023-06-30,50.05,RAYMOND
2023-09-30,50.04,RAYMOND
2023-12-31,42.52,RAYMOND
2024-03-31,43.96,RAYMOND
2024-06-30,47.61,RAYMOND
2024-09-30,46.07,RAYMOND
2024-12-31,48.91,RAYMOND
2015-06-30,100.0,RBLBANK
2015-09-30,100.0,RBLBANK
2015-12-31,100.0,RBLBANK
2016-03-31,100.0,RBLBANK
2016-06-30,100.0,RBLBANK
2016-09-30,100.0,RBLBANK
2016-12-31,100.0,RBLBANK
2017-03-31,100.0,RBLBANK
2017-06-30,100.0,RBLBANK
2017-09-30,100.0,RBLBANK
2017-12-31,100.0,RBLBANK
2018-03-31,100.0,RBLBANK
2018-06-30,100.0,RBLBANK
2018-09-30,100.0,RBLBANK
2018-12-31,100.0,RBLBANK
2019-03-31,100.0,RBLBANK
2019-06-30,100.0,RBLBANK
2019-09-30,100.0,RBLBANK
2019-12-31,100.0,RBLBANK
2020-03-31,100.0,RBLBANK
2020-06-30,100.0,RBLBANK
2020-09-30,100.0,RBLBANK
2020-12-31,100.0,RBLBANK
2021-03-31,100.0,RBLBANK
2021-06-30,100.0,RBLBANK
2021-09-30,100.0,RBLBANK
2021-12-31,100.0,RBLBANK
2022-03-31,100.0,RBLBANK
2022-06-30,100.0,RBLBANK
2022-09-30,100.0,RBLBANK
2022-12-31,100.0,RBLBANK
2023-03-31,100.0,RBLBANK
2023-06-30,100.0,RBLBANK
2023-09-30,100.0,RBLBANK
2023-12-31,100.0,RBLBANK
2024-03-31,100.0,RBLBANK
2024-06-30,100.0,RBLBANK
2024-09-30,100.0,RBLBANK
2024-12-31,100.0,RBLBANK
2005-03-31,35.66,RCF
2005-06-30,39.05,RCF
2005-09-30,20.75,RCF
2005-12-31,24.28,RCF
2006-03-31,28.03,RCF
2006-06-30,27.63,RCF
2006-09-30,22.83,RCF
2006-12-31,28.37,RCF
2007-03-31,32.6,RCF
2007-06-30,22.08,RCF
2007-09-30,22.68,RCF
2007-12-31,27.11,RCF
2008-03-31,28.33,RCF
2008-06-30,26.6,RCF
2008-09-30,18.32,RCF
2008-12-31,23.35,RCF
2009-03-31,24.68,RCF
2009-06-30,28.5,RCF
2009-09-30,20.37,RCF
2009-12-31,30.1,RCF
2010-03-31,24.99,RCF
2010-06-30,35.85,RCF
2010-09-30,27.24,RCF
2010-12-31,28.36,RCF
2011-03-31,27.17,RCF
2011-06-30,32.29,RCF
2011-09-30,31.89,RCF
2011-12-31,30.76,RCF
2012-03-31,24.39,RCF
2012-06-30,29.91,RCF
2012-09-30,29.26,RCF
2012-12-31,34.07,RCF
2013-03-31,30.9,RCF
2013-06-30,31.17,RCF
2013-09-30,26.59,RCF
2013-12-31,34.41,RCF
2014-03-31,35.55,RCF
2014-06-30,34.77,RCF
2014-09-30,33.55,RCF
2014-12-31,32.98,RCF
2015-03-31,34.48,RCF
2015-06-30,30.98,RCF
2015-09-30,24.35,RCF
2015-12-31,29.48,RCF
2016-03-31,26.7,RCF
2016-06-30,31.21,RCF
2016-09-30,28.19,RCF
2016-12-31,33.72,RCF
2017-03-31,26.46,RCF
2017-06-30,29.56,RCF
2017-09-30,23.53,RCF
2017-12-31,25.67,RCF
2018-03-31,21.82,RCF
2018-06-30,26.19,RCF
2018-09-30,22.07,RCF
2018-12-31,21.97,RCF
2019-03-31,25.54,RCF
2019-06-30,20.96,RCF
2019-09-30,17.72,RCF
2019-12-31,22.28,RCF
2020-03-31,31.81,RCF
2020-06-30,27.84,RCF
2020-09-30,27.56,RCF
2020-12-31,31.79,RCF
2021-03-31,30.08,RCF
2021-06-30,26.18,RCF
2021-09-30,23.06,RCF
2021-12-31,18.67,RCF
2022-03-31,21.65,RCF
2022-06-30,19.34,RCF
2022-09-30,16.19,RCF
2022-12-31,15.73,RCF
2023-03-31,15.54,RCF
2023-06-30,15.97,RCF
2023-09-30,15.63,RCF
2023-12-31,13.93,RCF
2024-03-31,17.83,RCF
2024-06-30,14.37,RCF
2024-09-30,17.33,RCF
2024-12-31,16.23,RCF
2005-03-31,100.0,RECLTD
2005-06-30,100.0,RECLTD
2005-09-30,100.0,RECLTD
2005-12-31,100.0,RECLTD
2006-03-31,100.0,RECLTD
2006-06-30,100.0,RECLTD
2006-09-30,100.0,RECLTD
2006-12-31,100.0,RECLTD
2007-03-31,100.0,RECLTD
2007-06-30,100.0,RECLTD
2007-09-30,100.0,RECLTD
2007-12-31,100.0,RECLTD
2008-03-31,100.0,RECLTD
2008-06-30,100.0,RECLTD
2008-09-30,100.0,RECLTD
2008-12-31,100.0,RECLTD
2009-03-31,100.0,RECLTD
2009-06-30,100.0,RECLTD
2009-09-30,100.0,RECLTD
2009-12-31,100.0,RECLTD
2010-03-31,100.0,RECLTD
2010-06-30,100.0,RECLTD
2010-09-30,100.0,RECLTD
2010-12-31,100.0,RECLTD
2011-03-31,100.0,RECLTD
2011-06-30,100.0,RECLTD
2011-09-30,100.0,RECLTD
2011-12-31,100.0,RECLTD
2012-03-31,100.0,RECLTD
2012-06-30,100.0,RECLTD
2012-09-30,100.0,RECLTD
2012-12-31,100.0,RECLTD
2013-03-31,100.0,RECLTD
2013-06-30,100.0,RECLTD
2013-09-30,100.0,RECLTD
2013-12-31,100.0,RECLTD
2014-03-31,100.0,RECLTD
2014-06-30,100.0,RECLTD
2014-09-30,100.0,RECLTD
2014-12-31,100.0,RECLTD
2015-03-31,100.0,RECLTD
2015-06-30,100.0,RECLTD
2015-09-30,100.0,RECLTD
2015-12-31,100.0,RECLTD
2016-03-31,100.0,RECLTD
2016-06-30,100.0,RECLTD
2016-09-30,100.0,RECLTD
2016-12-31,100.0,RECLTD
2017-03-31,100.0,RECLTD
2017-06-30,100.0,RECLTD
2017-09-30,100.0,RECLTD
2017-12-31,100.0,RECLTD
2018-03-31,100.0,RECLTD
2018-06-30,100.0,RECLTD
2018-09-30,100.0,RECLTD
2018-12-31,100.0,RECLTD
2019-03-31,100.0,RECLTD
2019-06-30,100.0,RECLTD
2019-09-30,100.0,RECLTD
2019-12-31,100.0,RECLTD
2020-03-31,100.0,RECLTD
2020-06-30,100.0,RECLTD
2020-09-30,100.0,RECLTD
2020-12-31,100.0,RECLTD
2021-03-31,100.0,RECLTD
2021-06-30,100.0,RECLTD
2021-09-30,100.0,RECLTD
2021-12-31,100.0,RECLTD
2022-03-31,100.0,RECLTD
2022-06-30,100.0,RECLTD
2022-09-30,100.0,RECLTD
2022-12-31,100.0,RECLTD
2023-03-31,100.0,RECLTD
2023-06-30,100.0,RECLTD
2023-09-30,100.0,RECLTD
2023-12-31,100.0,RECLTD
2024-03-31,100.0,RECLTD
2024-06-30,100.0,RECLTD
2024-09-30,100.0,RECLTD
2024-12-31,100.0,RECLTD
2006-06-30,4.06,REDINGTON
2006-09-30,4.59,REDINGTON
2006-12-31,3.75,REDINGTON
2007-03-31,5.16,REDINGTON
2007-06-30,4.7,REDINGTON
2007-09-30,4.47,REDINGTON
2007-12-31,5.07,REDINGTON
2008-03-31,5.21,REDINGTON
2008-06-30,4.81,REDINGTON
2008-09-30,4.96,REDINGTON
2008-12-31,5.79,REDINGTON
2009-03-31,5.65,REDINGTON
2009-06-30,5.53,REDINGTON
2009-09-30,4.93,REDINGTON
2009-12-31,5.27,REDINGTON
2010-03-31,5.67,REDINGTON
2010-06-30,5.5,REDINGTON
2010-09-30,5.39,REDINGTON
2010-12-31,5.14,REDINGTON
2011-03-31,5.8,REDINGTON
2011-06-30,5.59,REDINGTON
2011-09-30,5.76,REDINGTON
2011-12-31,5.67,REDINGTON
2012-03-31,6.68,REDINGTON
2012-06-30,5.98,REDINGTON
2012-09-30,5.72,REDINGTON
2012-12-31,5.91,REDINGTON
2013-03-31,5.99,REDINGTON
2013-06-30,6.06,REDINGTON
2013-09-30,5.93,REDINGTON
2013-12-31,5.88,REDINGTON
2014-03-31,5.75,REDINGTON
2014-06-30,5.28,REDINGTON
2014-09-30,5.62,REDINGTON
2014-12-31,5.91,REDINGTON
2015-03-31,6.11,REDINGTON
2015-06-30,5.91,REDINGTON
2015-09-30,5.72,REDINGTON
2015-12-31,6.2,REDINGTON
2016-03-31,5.47,REDINGTON
2016-06-30,5.33,REDINGTON
2016-09-30,5.46,REDINGTON
2016-12-31,5.59,REDINGTON
2017-03-31,6.03,REDINGTON
2017-06-30,5.96,REDINGTON
2017-09-30,5.95,REDINGTON
2017-12-31,5.26,REDINGTON
2018-03-31,5.97,REDINGTON
2018-06-30,5.98,REDINGTON
2018-09-30,5.67,REDINGTON
2018-12-31,5.98,REDINGTON
2019-03-31,5.78,REDINGTON
2019-06-30,5.56,REDINGTON
2019-09-30,5.54,REDINGTON
2019-12-31,5.2,REDINGTON
2020-03-31,5.65,REDINGTON
2020-06-30,5.37,REDINGTON
2020-09-30,5.1,REDINGTON
2020-12-31,5.54,REDINGTON
2021-03-31,5.98,REDINGTON
2021-06-30,5.96,REDINGTON
2021-09-30,5.84,REDINGTON
2021-12-31,6.22,REDINGTON
2022-03-31,6.13,REDINGTON
2022-06-30,6.22,REDINGTON
2022-09-30,6.28,REDINGTON
2022-12-31,5.71,REDINGTON
2023-03-31,5.79,REDINGTON
2023-06-30,5.59,REDINGTON
2023-09-30,5.83,REDINGTON
2023-12-31,5.62,REDINGTON
2024-03-31,5.64,REDINGTON
2024-06-30,5.43,REDINGTON
2024-09-30,5.01,REDINGTON
2024-12-31,5.3,REDINGTON
2005-03-31,29.76,RELIANCE
2005-06-30,32.24,RELIANCE
2005-09-30,30.35,RELIANCE
2005-12-31,30.91,RELIANCE
2006-03-31,30.0,RELIANCE
2006-06-30,28.53,RELIANCE
2006-09-30,28.02,RELIANCE
2006-12-31,30.95,RELIANCE
2007-03-31,30.32,RELIANCE
2007-06-30,29.25,RELIANCE
2007-09-30,27.12,RELIANCE
2007-12-31,25.3,RELIANCE
2008-03-31,24.64,RELIANCE
2008-06-30,24.22,RELIANCE
2008-09-30,22.95,RELIANCE
2008-12-31,29.59,RELIANCE
2009-03-31,33.39,RELIANCE
2009-06-30,29.6,RELIANCE
2009-09-30,23.37,RELIANCE
2009-12-31,20.5,RELIANCE
2010-03-31,23.73,RELIANCE
2010-06-30,23.26,RELIANCE
2010-09-30,24.23,RELIANCE
2010-12-31,24.0,RELIANCE
2011-03-31,20.5,RELIANCE
2011-06-30,18.64,RELIANCE
2011-09-30,19.09,RELIANCE
2011-12-31,14.47,RELIANCE
2012-03-31,14.2,RELIANCE
2012-06-30,14.63,RELIANCE
2012-09-30,15.91,RELIANCE
2012-12-31,15.85,RELIANCE
2013-03-31,16.96,RELIANCE
2013-06-30,17.08,RELIANCE
2013-09-30,15.88,RELIANCE
2013-12-31,15.41,RELIANCE
2014-03-31,17.64,RELIANCE
2014-06-30,18.64,RELIANCE
2014-09-30,19.17,RELIANCE
2014-12-31,21.44,RELIANCE
2015-03-31,30.81,RELIANCE
2015-06-30,27.08,RELIANCE
2015-09-30,29.76,RELIANCE
2015-12-31,31.48,RELIANCE
2016-03-31,37.77,RELIANCE
2016-06-30,33.75,RELIANCE
2016-09-30,29.22,RELIANCE
2016-12-31,29.85,RELIANCE
2017-03-31,29.7,RELIANCE
2017-06-30,30.36,RELIANCE
2017-09-30,32.96,RELIANCE
2017-12-31,34.15,RELIANCE
2018-03-31,29.62,RELIANCE
2018-06-30,30.1,RELIANCE
2018-09-30,29.89,RELIANCE
2018-12-31,29.02,RELIANCE
2019-03-31,33.63,RELIANCE
2019-06-30,30.4,RELIANCE
2019-09-30,32.86,RELIANCE
2019-12-31,31.2,RELIANCE
2020-03-31,34.37,RELIANCE
2020-06-30,46.22,RELIANCE
2020-09-30,35.77,RELIANCE
2020-12-31,38.7,RELIANCE
2021-03-31,32.12,RELIANCE
2021-06-30,35.47,RELIANCE
2021-09-30,32.33,RELIANCE
2021-12-31,31.81,RELIANCE
2022-03-31,30.07,RELIANCE
2022-06-30,32.98,RELIANCE
2022-09-30,30.64,RELIANCE
2022-12-31,32.83,RELIANCE
2023-03-31,35.58,RELIANCE
2023-06-30,36.56,RELIANCE
2023-09-30,34.14,RELIANCE
2023-12-31,34.47,RELIANCE
2024-03-31,35.12,RELIANCE
2024-06-30,33.79,RELIANCE
2024-09-30,33.96,RELIANCE
2024-12-31,36.26,RELIANCE
2005-03-31,18.27,RENUKA
2005-06-30,15.46,RENUKA
2005-09-30,15.09,RENUKA
2005-12-31,25.17,RENUKA
2006-03-31,35.07,RENUKA
2006-06-30,20.77,RENUKA
2006-09-30,19.0,RENUKA
2006-12-31,27.08,RENUKA
2007-03-31,28.06,RENUKA
2007-06-30,34.57,RENUKA
2007-09-30,24.68,RENUKA
2007-12-31,37.52,RENUKA
2008-03-31,28.69,RENUKA
2008-06-30,19.73,RENUKA
2008-09-30,23.76,RENUKA
2008-12-31,38.01,RENUKA
2009-03-31,36.85,RENUKA
2009-06-30,25.08,RENUKA
2009-09-30,23.89,RENUKA
2009-12-31,33.83,RENUKA
2010-03-31,27.59,RENUKA
2010-06-30,13.79,RENUKA
2010-09-30,22.69,RENUKA
2010-12-31,24.05,RENUKA
2011-03-31,28.46,RENUKA
2011-06-30,29.7,RENUKA
2011-09-30,23.8,RENUKA
2011-12-31,28.15,RENUKA
2012-03-31,32.6,RENUKA
2018-06-30,12.01,RENUKA
2018-09-30,15.52,RENUKA
2018-12-31,23.44,RENUKA
2019-03-31,21.3,RENUKA
2019-06-30,10.81,RENUKA
2019-09-30,10.19,RENUKA
2019-12-31,21.04,RENUKA
2020-03-31,25.63,RENUKA
2020-06-30,18.22,RENUKA
2020-09-30,14.66,RENUKA
2020-12-31,21.07,RENUKA
2021-03-31,35.17,RENUKA
2021-06-30,9.95,RENUKA
2021-09-30,15.81,RENUKA
2021-12-31,21.59,RENUKA
2022-03-31,24.44,RENUKA
2022-06-30,17.32,RENUKA
2022-09-30,15.22,RENUKA
2022-12-31,22.73,RENUKA
2023-03-31,21.94,RENUKA
2023-06-30,14.52,RENUKA
2023-09-30,13.99,RENUKA
2023-12-31,18.99,RENUKA
2024-03-31,20.02,RENUKA
2024-06-30,12.59,RENUKA
2024-09-30,20.14,RENUKA
2024-12-31,12.57,RENUKA
2011-12-31,39.28,RHIM
2012-03-31,45.25,RHIM
2012-06-30,43.87,RHIM
2012-09-30,44.01,RHIM
2012-12-31,45.74,RHIM
2013-03-31,46.43,RHIM
2013-06-30,44.78,RHIM
2013-09-30,47.32,RHIM
2013-12-31,48.75,RHIM
2014-03-31,46.49,RHIM
2014-06-30,44.73,RHIM
2014-09-30,43.18,RHIM
2014-12-31,45.85,RHIM
2015-03-31,44.46,RHIM
2015-06-30,44.12,RHIM
2015-09-30,45.14,RHIM
2015-12-31,45.98,RHIM
2016-03-31,43.49,RHIM
2016-06-30,43.29,RHIM
2016-09-30,45.13,RHIM
2016-12-31,45.06,RHIM
2017-03-31,42.5,RHIM
2017-06-30,43.08,RHIM
2017-09-30,43.97,RHIM
2017-12-31,46.07,RHIM
2018-03-31,45.63,RHIM
2018-06-30,41.07,RHIM
2018-09-30,41.11,RHIM
2018-12-31,39.97,RHIM
2019-03-31,40.14,RHIM
2019-06-30,41.17,RHIM
2019-09-30,40.69,RHIM
2019-12-31,39.79,RHIM
2020-03-31,40.06,RHIM
2020-06-30,38.5,RHIM
2020-09-30,35.36,RHIM
2020-12-31,38.05,RHIM
2021-03-31,38.5,RHIM
2021-06-30,37.54,RHIM
2021-09-30,37.02,RHIM
2021-12-31,41.36,RHIM
2022-03-31,43.53,RHIM
2022-06-30,39.71,RHIM
2022-09-30,37.97,RHIM
2022-12-31,33.99,RHIM
2023-03-31,37.6,RHIM
2023-06-30,40.53,RHIM
2023-09-30,39.82,RHIM
2023-12-31,40.11,RHIM
2024-03-31,42.82,RHIM
2024-06-30,45.17,RHIM
2024-09-30,39.51,RHIM
2024-12-31,37.46,RHIM
2017-03-31,96.03,RITES
2017-06-30,100.0,RITES
2017-09-30,100.0,RITES
2017-12-31,80.1,RITES
2018-03-31,76.96,RITES
2018-06-30,99.79,RITES
2018-09-30,76.06,RITES
2018-12-31,67.45,RITES
2019-03-31,52.56,RITES
2019-06-30,55.39,RITES
2019-09-30,49.42,RITES
2019-12-31,55.23,RITES
2020-03-31,60.7,RITES
2020-06-30,63.53,RITES
2020-09-30,61.75,RITES
2020-12-31,60.48,RITES
2021-03-31,56.98,RITES
2021-06-30,68.17,RITES
2021-09-30,52.42,RITES
2021-12-31,51.38,RITES
2022-03-31,52.02,RITES
2022-06-30,57.68,RITES
2022-09-30,53.39,RITES
2022-12-31,54.47,RITES
2023-03-31,57.14,RITES
2023-06-30,60.02,RITES
2023-09-30,52.77,RITES
2023-12-31,50.29,RITES
2024-03-31,54.24,RITES
2024-06-30,55.5,RITES
2024-09-30,50.04,RITES
2024-12-31,50.77,RITES
2005-03-31,21.94,RKFORGE
2005-06-30,36.79,RKFORGE
2005-09-30,43.28,RKFORGE
2005-12-31,43.54,RKFORGE
2006-03-31,43.13,RKFORGE
2006-06-30,40.29,RKFORGE
2006-09-30,40.17,RKFORGE
2006-12-31,39.38,RKFORGE
2007-03-31,40.63,RKFORGE
2007-06-30,40.08,RKFORGE
2007-09-30,38.86,RKFORGE
2007-12-31,39.28,RKFORGE
2008-03-31,39.35,RKFORGE
2008-06-30,37.56,RKFORGE
2008-09-30,39.71,RKFORGE
2008-12-31,31.71,RKFORGE
2009-03-31,37.67,RKFORGE
2009-06-30,35.17,RKFORGE
2009-09-30,35.52,RKFORGE
2009-12-31,33.82,RKFORGE
2010-03-31,32.35,RKFORGE
2010-06-30,37.24,RKFORGE
2010-09-30,34.1,RKFORGE
2010-12-31,36.33,RKFORGE
2011-03-31,34.37,RKFORGE
2011-06-30,35.83,RKFORGE
2011-09-30,37.41,RKFORGE
2011-12-31,35.11,RKFORGE
2012-03-31,33.42,RKFORGE
2012-06-30,38.97,RKFORGE
2012-09-30,35.41,RKFORGE
2012-12-31,39.08,RKFORGE
2013-03-31,36.46,RKFORGE
2013-06-30,32.49,RKFORGE
2013-09-30,39.54,RKFORGE
2013-12-31,38.36,RKFORGE
2014-03-31,37.74,RKFORGE
2014-06-30,38.11,RKFORGE
2014-09-30,41.56,RKFORGE
2014-12-31,43.37,RKFORGE
2015-03-31,44.72,RKFORGE
2015-06-30,50.56,RKFORGE
2015-09-30,51.24,RKFORGE
2015-12-31,50.69,RKFORGE
2016-03-31,49.12,RKFORGE
2016-06-30,48.4,RKFORGE
2016-09-30,54.54,RKFORGE
2016-12-31,47.56,RKFORGE
2017-03-31,42.92,RKFORGE
2017-06-30,47.72,RKFORGE
2017-09-30,43.32,RKFORGE
2017-12-31,39.08,RKFORGE
2018-03-31,39.62,RKFORGE
2018-06-30,44.6,RKFORGE
2018-09-30,44.05,RKFORGE
2018-12-31,44.76,RKFORGE
2019-03-31,45.13,RKFORGE
2019-06-30,44.8,RKFORGE
2019-09-30,52.04,RKFORGE
2019-12-31,53.63,RKFORGE
2020-03-31,54.55,RKFORGE
2020-06-30,43.88,RKFORGE
2020-09-30,44.16,RKFORGE
2020-12-31,42.11,RKFORGE
2021-03-31,41.36,RKFORGE
2021-06-30,53.35,RKFORGE
2021-09-30,50.22,RKFORGE
2021-12-31,47.3,RKFORGE
2022-03-31,46.09,RKFORGE
2022-06-30,50.63,RKFORGE
2022-09-30,47.86,RKFORGE
2022-12-31,49.38,RKFORGE
2023-03-31,46.86,RKFORGE
2023-06-30,46.26,RKFORGE
2023-09-30,44.01,RKFORGE
2023-12-31,44.07,RKFORGE
2024-03-31,51.24,RKFORGE
2024-06-30,51.43,RKFORGE
2024-09-30,50.7,RKFORGE
2024-12-31,52.49,RKFORGE
2019-06-30,19.35,ROUTE
2019-09-30,20.12,ROUTE
2019-12-31,23.14,ROUTE
2020-03-31,17.67,ROUTE
2020-06-30,19.44,ROUTE
2020-09-30,19.47,ROUTE
2020-12-31,18.02,ROUTE
2021-03-31,21.95,ROUTE
2021-06-30,20.37,ROUTE
2021-09-30,21.17,ROUTE
2021-12-31,21.06,ROUTE
2022-03-31,21.06,ROUTE
2022-06-30,22.39,ROUTE
2022-09-30,22.32,ROUTE
2022-12-31,22.35,ROUTE
2023-03-31,21.25,ROUTE
2023-06-30,21.41,ROUTE
2023-09-30,21.19,ROUTE
2023-12-31,21.17,ROUTE
2024-03-31,21.78,ROUTE
2024-06-30,21.72,ROUTE
2024-09-30,21.1,ROUTE
2024-12-31,21.11,ROUTE
2022-06-30,15.65,RRKABEL
