Date,EBITDA,Ticker
2023-04-28,1382.7,SUPREMEIND
2023-06-03,1357.5,SUPREMEIND
2023-07-28,1408.35,SUPREMEIND
2023-09-30,1408.35,SUPREMEIND
2023-10-30,1630.09,SUPREMEIND
2024-01-19,1711.23,SUPREMEIND
2024-03-31,1711.23,SUPREMEIND
2024-04-26,1719.88,SUPREMEIND
2024-05-23,1671.85,SUPREMEIND
2024-07-22,1809.07,SUPREMEIND
2024-09-30,1809.07,SUPREMEIND
2024-10-22,1778.21,SUPREMEIND
2025-01-20,1697.52,SUPREMEIND
2020-03-31,165.86,SUVENPHAR
2020-06-18,165.86,SUVENPHAR
2020-08-17,165.86,SUVENPHAR
2020-09-16,444.8,SUVENPHAR
2020-09-30,444.8,SUVENPHAR
2020-10-30,428.81,SUVENPHAR
2021-02-10,496.17,SUVENPHAR
2021-03-31,496.17,SUVENPHAR
2021-06-08,508.94,SUVENPHAR
2021-08-07,507.62,SUVENPHAR
2021-08-13,524.85,SUVENPHAR
2021-09-30,524.85,SUVENPHAR
2021-11-06,562.15,SUVENPHAR
2022-02-08,654.68,SUVENPHAR
2022-03-31,654.68,SUVENPHAR
2022-05-09,712.92,SUVENPHAR
2022-07-27,641.0,SUVENPHAR
2022-08-08,730.78,SUVENPHAR
2022-09-30,730.78,SUVENPHAR
2022-11-08,697.3,SUVENPHAR
2023-02-06,606.3,SUVENPHAR
2023-03-31,606.3,SUVENPHAR
2023-05-25,615.67,SUVENPHAR
2023-08-08,631.39,SUVENPHAR
2023-09-30,631.39,SUVENPHAR
2023-11-09,638.39,SUVENPHAR
2023-11-24,638.39,SUVENPHAR
2024-02-05,559.11,SUVENPHAR
2024-03-31,559.11,SUVENPHAR
2024-05-30,466.25,SUVENPHAR
2024-07-18,422.88,SUVENPHAR
2024-08-09,386.71,SUVENPHAR
2024-09-30,386.71,SUVENPHAR
2024-11-12,387.04,SUVENPHAR
2025-02-12,440.03,SUVENPHAR
2006-03-31,939.68,SUZLON
2006-06-30,1069.43,SUZLON
2006-07-14,1069.43,SUZLON
2006-09-30,1178.69,SUZLON
2006-12-31,1281.04,SUZLON
2007-03-31,1392.32,SUZLON
2007-06-30,1395.61,SUZLON
2007-07-23,1395.61,SUZLON
2007-09-30,1667.91,SUZLON
2007-12-31,1858.73,SUZLON
2008-03-31,2321.01,SUZLON
2008-06-30,2724.81,SUZLON
2008-07-14,2724.81,SUZLON
2008-09-30,2803.38,SUZLON
2008-12-31,3161.18,SUZLON
2009-03-31,3089.95,SUZLON
2009-06-30,2514.62,SUZLON
2009-07-22,2514.62,SUZLON
2009-09-30,1936.57,SUZLON
2009-12-31,1404.02,SUZLON
2010-03-31,1016.48,SUZLON
2010-06-30,460.35,SUZLON
2010-07-23,460.35,SUZLON
2010-09-30,486.75,SUZLON
2010-12-31,406.53,SUZLON
2011-03-31,964.68,SUZLON
2011-07-30,2071.76,SUZLON
2011-09-08,2071.76,SUZLON
2011-10-22,2314.56,SUZLON
2012-02-11,2534.98,SUZLON
2012-03-31,2534.98,SUZLON
2012-05-25,1875.13,SUZLON
2012-07-09,1959.06,SUZLON
2012-08-13,1110.41,SUZLON
2012-11-09,425.01,SUZLON
2013-02-14,-297.57,SUZLON
2013-03-31,-297.57,SUZLON
2013-05-30,-1360.06,SUZLON
2013-08-02,-1650.72,SUZLON
2013-08-21,-1650.72,SUZLON
2013-10-30,-1593.36,SUZLON
2014-02-14,-1433.11,SUZLON
2014-03-31,-660.21,SUZLON
2014-06-30,-104.24,SUZLON
2014-09-06,-104.24,SUZLON
2014-09-30,240.13,SUZLON
2014-12-31,670.62,SUZLON
2015-03-31,369.04,SUZLON
2015-06-30,496.57,SUZLON
2015-09-03,496.57,SUZLON
2015-09-30,492.98,SUZLON
2015-12-31,458.73,SUZLON
2016-03-31,991.06,SUZLON
2016-06-30,914.27,SUZLON
2016-09-08,914.27,SUZLON
2016-09-30,1428.95,SUZLON
2016-12-31,1915.49,SUZLON
2017-03-31,1915.49,SUZLON
2017-05-19,2588.21,SUZLON
2017-08-11,2909.9,SUZLON
2017-08-26,2909.9,SUZLON
2017-09-30,2909.9,SUZLON
2017-10-11,2301.47,SUZLON
2018-02-09,1906.15,SUZLON
2018-03-31,1906.15,SUZLON
2018-05-29,1082.23,SUZLON
2018-06-30,1041.68,SUZLON
2018-08-04,460.42,SUZLON
2018-09-30,460.42,SUZLON
2018-11-14,215.28,SUZLON
2019-02-07,160.91,SUZLON
2019-03-31,160.91,SUZLON
2019-05-30,41.2,SUZLON
2019-08-14,254.92,SUZLON
2019-08-22,254.92,SUZLON
2019-09-30,254.92,SUZLON
2019-11-14,112.58,SUZLON
2020-02-12,-355.64,SUZLON
2020-03-31,-355.64,SUZLON
2020-07-06,-832.16,SUZLON
2020-08-28,-785.46,SUZLON
2020-09-02,-785.46,SUZLON
2020-09-30,-785.46,SUZLON
2020-11-10,-311.09,SUZLON
2021-02-04,-9.73,SUZLON
2021-03-31,-9.73,SUZLON
2021-06-29,554.15,SUZLON
2021-08-13,618.79,SUZLON
2021-08-28,618.79,SUZLON
2021-09-30,618.79,SUZLON
2021-11-12,740.93,SUZLON
2022-01-28,891.88,SUZLON
2022-03-31,891.88,SUZLON
2022-05-25,911.64,SUZLON
2022-08-10,967.77,SUZLON
2022-09-03,967.77,SUZLON
2022-09-30,967.77,SUZLON
2022-11-10,903.54,SUZLON
2023-02-09,833.86,SUZLON
2023-03-31,833.86,SUZLON
2023-05-30,851.55,SUZLON
2023-07-25,844.02,SUZLON
2023-09-04,844.02,SUZLON
2023-09-30,844.02,SUZLON
2023-11-02,901.84,SUZLON
2024-01-31,937.24,SUZLON
2024-03-31,937.24,SUZLON
2024-05-24,1067.3,SUZLON
2024-07-22,1250.64,SUZLON
2024-08-16,1250.64,SUZLON
2024-09-30,1250.64,SUZLON
2024-10-28,1330.37,SUZLON
2025-01-28,1600.54,SUZLON
2013-09-11,50.47,SWANENERGY
2014-03-31,47.09,SWANENERGY
2014-09-15,44.11,SWANENERGY
2015-03-31,51.68,SWANENERGY
2015-09-09,44.41,SWANENERGY
2016-03-31,44.44,SWANENERGY
2016-09-01,34.61,SWANENERGY
2017-03-31,33.4,SWANENERGY
2017-08-30,44.31,SWANENERGY
2018-03-31,-36.46,SWANENERGY
2018-08-17,62.63,SWANENERGY
2018-09-30,62.63,SWANENERGY
2019-02-11,62.63,SWANENERGY
2019-03-31,132.44,SWANENERGY
2019-05-30,132.44,SWANENERGY
2019-08-14,64.27,SWANENERGY
2019-08-17,64.27,SWANENERGY
2019-09-30,64.27,SWANENERGY
2019-11-12,63.35,SWANENERGY
2020-02-14,64.78,SWANENERGY
2020-03-31,64.78,SWANENERGY
2020-07-27,60.6,SWANENERGY
2020-09-07,56.26,SWANENERGY
2020-09-15,52.38,SWANENERGY
2020-09-30,52.38,SWANENERGY
2020-11-12,51.16,SWANENERGY
2021-02-12,47.91,SWANENERGY
2021-03-31,47.91,SWANENERGY
2021-06-30,71.65,SWANENERGY
2021-08-13,74.9,SWANENERGY
2021-08-25,74.9,SWANENERGY
2021-09-30,74.9,SWANENERGY
2021-11-13,90.41,SWANENERGY
2022-02-14,89.44,SWANENERGY
2022-03-31,89.44,SWANENERGY
2022-05-30,75.2,SWANENERGY
2022-08-09,73.28,SWANENERGY
2022-09-21,73.28,SWANENERGY
2022-09-30,73.28,SWANENERGY
2022-11-14,49.09,SWANENERGY
2023-02-14,77.53,SWANENERGY
2023-03-31,77.53,SWANENERGY
2023-05-20,241.89,SWANENERGY
2023-08-14,475.52,SWANENERGY
2023-09-05,475.52,SWANENERGY
2023-09-30,475.52,SWANENERGY
2023-11-10,735.46,SWANENERGY
2024-01-31,1012.09,SWANENERGY
2024-03-31,1012.09,SWANENERGY
2024-05-30,950.59,SWANENERGY
2024-08-14,1109.81,SWANENERGY
2024-09-05,1109.81,SWANENERGY
2024-09-30,1109.81,SWANENERGY
2024-11-14,997.42,SWANENERGY
2025-02-14,1890.93,SWANENERGY
2019-09-30,867.49,SWSOLAR
2019-11-14,867.49,SWSOLAR
2020-02-12,867.49,SWSOLAR
2020-03-31,866.69,SWSOLAR
2020-06-23,866.69,SWSOLAR
2020-09-15,525.31,SWSOLAR
2020-09-16,525.31,SWSOLAR
2020-09-30,525.31,SWSOLAR
2020-11-12,401.96,SWSOLAR
2021-02-12,335.54,SWSOLAR
2021-03-31,335.54,SWSOLAR
2021-06-29,-230.44,SWSOLAR
2021-08-14,-349.64,SWSOLAR
2021-09-08,-349.64,SWSOLAR
2021-09-30,-349.64,SWSOLAR
2021-11-13,-656.44,SWSOLAR
2022-02-14,-1090.5,SWSOLAR
2022-03-31,-1090.5,SWSOLAR
2022-04-07,-818.78,SWSOLAR
2022-07-12,-1087.38,SWSOLAR
2022-09-10,-1087.38,SWSOLAR
2022-09-30,-1087.38,SWSOLAR
2022-10-12,-1096.33,SWSOLAR
2023-01-19,-765.74,SWSOLAR
2023-03-31,-765.74,SWSOLAR
2023-04-20,-1019.13,SWSOLAR
2023-06-23,-1012.74,SWSOLAR
2023-07-13,-709.21,SWSOLAR
2023-09-30,-709.21,SWSOLAR
2023-10-21,-418.45,SWSOLAR
2024-01-18,-354.08,SWSOLAR
2024-03-31,-354.08,SWSOLAR
2024-04-20,62.85,SWSOLAR
2024-07-18,130.18,SWSOLAR
2024-08-16,130.18,SWSOLAR
2024-09-30,130.18,SWSOLAR
2024-10-14,163.61,SWSOLAR
2025-01-16,228.16,SWSOLAR
2018-06-30,506.2,SYNGENE
2018-07-25,506.2,SYNGENE
2018-09-30,506.2,SYNGENE
2018-10-24,556.7,SYNGENE
2019-01-22,576.8,SYNGENE
2019-03-31,576.8,SYNGENE
2019-04-24,611.9,SYNGENE
2019-06-28,607.5,SYNGENE
2019-07-24,625.2,SYNGENE
2019-09-30,625.2,SYNGENE
2019-10-22,640.1,SYNGENE
2020-01-22,655.7,SYNGENE
2020-03-31,655.7,SYNGENE
2020-05-12,699.5,SYNGENE
2020-07-01,696.7,SYNGENE
2020-07-21,697.7,SYNGENE
2020-09-30,697.7,SYNGENE
2020-10-21,707.4,SYNGENE
2021-01-20,727.2,SYNGENE
2021-03-31,727.2,SYNGENE
2021-04-27,736.4,SYNGENE
2021-06-28,740.2,SYNGENE
2021-07-20,773.9,SYNGENE
2021-09-30,773.9,SYNGENE
2021-10-20,794.7,SYNGENE
2022-01-19,817.7,SYNGENE
2022-03-31,817.7,SYNGENE
2022-04-27,848.9,SYNGENE
2022-06-28,844.6,SYNGENE
2022-07-20,859.9,SYNGENE
2022-09-30,859.9,SYNGENE
2022-10-19,901.5,SYNGENE
2023-01-23,933.4,SYNGENE
2023-03-31,933.4,SYNGENE
2023-04-26,1005.3,SYNGENE
2023-07-10,1012.8,SYNGENE
2023-07-26,1052.5,SYNGENE
2023-09-30,1052.5,SYNGENE
2023-10-17,1096.3,SYNGENE
2024-01-25,1108.9,SYNGENE
2024-03-31,1108.9,SYNGENE
2024-04-24,1105.0,SYNGENE
2024-07-03,1107.5,SYNGENE
2024-07-24,1057.4,SYNGENE
2024-09-30,1057.4,SYNGENE
2024-10-23,1043.0,SYNGENE
2025-01-23,1084.1,SYNGENE
2022-09-30,108.22,SYRMA
2022-11-14,108.22,SYRMA
2023-02-08,108.22,SYRMA
2023-03-31,108.04,SYRMA
2023-05-18,231.54,SYRMA
2023-08-01,254.54,SYRMA
2023-08-18,254.54,SYRMA
2023-09-30,254.54,SYRMA
2023-11-01,257.35,SYRMA
2024-02-06,249.32,SYRMA
2024-03-31,249.32,SYRMA
2024-05-10,257.78,SYRMA
2024-08-05,258.66,SYRMA
2024-08-24,258.66,SYRMA
2024-09-30,258.66,SYRMA
2024-10-25,281.76,SYRMA
2025-01-28,331.53,SYRMA
2007-03-31,117.86,TANLA
2007-06-30,142.82,TANLA
2007-08-11,142.82,TANLA
2007-09-30,171.29,TANLA
2007-12-31,203.16,TANLA
2008-03-31,232.75,TANLA
2008-06-30,270.48,TANLA
2008-09-30,314.72,TANLA
2008-10-08,314.72,TANLA
2008-12-31,318.01,TANLA
2009-03-31,290.71,TANLA
2009-06-30,237.11,TANLA
2009-09-15,237.11,TANLA
2009-09-30,170.53,TANLA
2009-12-31,135.22,TANLA
2010-03-31,122.15,TANLA
2010-06-30,114.23,TANLA
2010-09-30,104.68,TANLA
2010-11-26,104.68,TANLA
2010-12-31,95.34,TANLA
2011-03-31,91.7,TANLA
2011-08-10,76.01,TANLA
2011-09-27,76.01,TANLA
2011-11-14,57.85,TANLA
2012-02-14,40.89,TANLA
2012-03-31,40.89,TANLA
2012-05-11,-8.75,TANLA
2012-08-14,-11.59,TANLA
2012-10-26,-13.45,TANLA
2013-02-13,-15.47,TANLA
2013-03-31,-15.47,TANLA
2013-05-29,21.14,TANLA
2013-06-30,26.65,TANLA
2013-08-26,26.65,TANLA
2013-10-31,33.43,TANLA
2014-01-29,48.76,TANLA
2014-03-31,67.37,TANLA
2014-06-30,76.33,TANLA
2014-09-17,76.33,TANLA
2014-09-30,86.15,TANLA
2014-12-31,92.12,TANLA
2015-03-31,81.15,TANLA
2015-06-30,81.1,TANLA
2015-09-30,80.55,TANLA
2015-10-06,80.55,TANLA
2015-12-31,76.73,TANLA
2016-03-31,66.6,TANLA
2016-06-30,62.22,TANLA
2016-08-20,62.22,TANLA
2016-09-30,58.93,TANLA
2016-12-31,56.57,TANLA
2017-03-31,58.59,TANLA
2017-06-30,62.77,TANLA
2017-08-24,62.77,TANLA
2017-09-30,62.77,TANLA
2017-10-31,66.64,TANLA
2018-01-24,65.7,TANLA
2018-03-31,69.95,TANLA
2018-08-14,73.47,TANLA
2018-09-17,73.47,TANLA
2018-09-30,73.47,TANLA
2018-11-01,79.72,TANLA
2019-01-23,95.04,TANLA
2019-03-31,95.04,TANLA
2019-05-02,107.02,TANLA
2019-07-31,122.73,TANLA
2019-09-30,122.73,TANLA
2019-10-23,122.73,TANLA
2019-11-09,130.02,TANLA
2020-02-13,165.26,TANLA
2020-03-31,165.26,TANLA
2020-06-10,195.73,TANLA
2020-08-12,248.13,TANLA
2020-09-16,248.13,TANLA
2020-09-30,248.13,TANLA
2020-10-31,318.72,TANLA
2021-02-06,382.1,TANLA
2021-03-31,382.1,TANLA
2021-05-19,455.39,TANLA
2021-07-22,505.99,TANLA
2021-09-02,505.99,TANLA
2021-09-30,505.99,TANLA
2021-10-21,585.54,TANLA
2022-01-21,663.17,TANLA
2022-03-31,663.17,TANLA
2022-04-29,716.3,TANLA
2022-07-25,712.66,TANLA
2022-08-17,712.66,TANLA
2022-09-30,712.66,TANLA
2022-10-20,681.43,TANLA
2023-01-20,631.9,TANLA
2023-03-31,631.9,TANLA
2023-04-26,614.13,TANLA
2023-07-20,666.43,TANLA
2023-08-16,666.43,TANLA
2023-09-30,666.43,TANLA
2023-10-19,718.96,TANLA
2024-01-23,759.41,TANLA
2024-03-31,759.41,TANLA
2024-04-25,774.88,TANLA
2024-07-04,777.62,TANLA
2024-07-18,785.56,TANLA
