Date,BookValue,Ticker
2014-05-20,238.78,RAYMOND
2014-06-30,238.78,RAYMOND
2014-09-30,241.62,RAYMOND
2014-12-31,241.62,RAYMOND
2015-03-31,238.78,RAYMOND
2015-05-19,251.04,RAYMOND
2015-06-30,251.04,RAYMOND
2015-09-30,249.34,RAYMOND
2015-12-31,249.34,RAYMOND
2016-03-31,251.04,RAYMOND
2016-05-17,272.37,RAYMOND
2016-06-30,272.37,RAYMOND
2016-09-30,272.5,RAYMOND
2017-01-22,272.5,RAYMOND
2017-03-31,272.37,RAYMOND
2017-04-28,272.37,RAYMOND
2017-05-17,272.5,RAYMOND
2017-07-25,272.5,RAYMOND
2017-09-30,281.08,RAYMOND
2017-10-24,281.08,RAYMOND
2018-01-24,281.08,RAYMOND
2018-03-31,272.5,RAYMOND
2018-05-11,295.12,RAYMOND
2018-07-31,295.12,RAYMOND
2018-09-30,298.27,RAYMOND
2018-10-25,298.27,RAYMOND
2019-01-23,298.27,RAYMOND
2019-03-31,295.12,RAYMOND
2019-04-30,295.12,RAYMOND
2019-05-16,318.21,RAYMOND
2019-08-01,318.21,RAYMOND
2019-09-30,312.66,RAYMOND
2019-10-24,312.66,RAYMOND
2020-01-22,296.72,RAYMOND
2020-03-31,318.75,RAYMOND
2020-06-29,318.75,RAYMOND
2020-07-22,367.22,RAYMOND
2020-09-14,367.22,RAYMOND
2020-09-30,301.22,RAYMOND
2020-11-10,301.22,RAYMOND
2021-02-09,301.22,RAYMOND
2021-03-31,367.51,RAYMOND
2021-05-06,367.51,RAYMOND
2021-07-10,314.92,RAYMOND
2021-07-29,314.92,RAYMOND
2021-09-30,299.53,RAYMOND
2021-10-27,299.53,RAYMOND
2022-01-25,299.53,RAYMOND
2022-03-31,314.92,RAYMOND
2022-05-16,314.92,RAYMOND
2022-06-23,354.22,RAYMOND
2022-08-05,354.22,RAYMOND
2022-09-30,388.46,RAYMOND
2022-11-03,388.46,RAYMOND
2023-02-01,388.46,RAYMOND
2023-03-31,354.22,RAYMOND
2023-05-09,354.22,RAYMOND
2023-06-19,435.28,RAYMOND
2023-08-11,435.28,RAYMOND
2023-09-30,629.7,RAYMOND
2023-11-08,629.7,RAYMOND
2024-02-01,629.7,RAYMOND
2024-03-31,435.28,RAYMOND
2024-05-03,435.28,RAYMOND
2024-06-07,693.29,RAYMOND
2024-08-06,693.29,RAYMOND
2024-09-30,539.07,RAYMOND
2024-11-04,539.07,RAYMOND
2025-01-29,539.07,RAYMOND
2017-07-06,115.57,RBLBANK
2018-03-31,116.76,RBLBANK
2018-07-04,159.19,RBLBANK
2018-10-23,159.19,RBLBANK
2019-01-28,159.19,RBLBANK
2019-03-31,159.35,RBLBANK
2019-04-18,159.35,RBLBANK
2019-06-11,176.58,RBLBANK
2019-07-19,176.58,RBLBANK
2019-10-22,176.58,RBLBANK
2020-01-22,176.58,RBLBANK
2020-03-31,178.5,RBLBANK
2020-05-07,178.5,RBLBANK
2020-06-24,207.69,RBLBANK
2020-07-28,207.69,RBLBANK
2020-10-28,207.69,RBLBANK
2021-01-28,207.69,RBLBANK
2021-03-31,209.44,RBLBANK
2021-05-04,209.44,RBLBANK
2021-08-02,209.44,RBLBANK
2021-08-27,211.8,RBLBANK
2021-10-28,211.8,RBLBANK
2022-01-27,211.8,RBLBANK
2022-03-31,211.83,RBLBANK
2022-05-12,211.83,RBLBANK
2022-07-21,211.83,RBLBANK
2022-08-27,209.01,RBLBANK
2022-10-22,209.01,RBLBANK
2023-01-20,209.01,RBLBANK
2023-03-31,209.01,RBLBANK
2023-04-29,209.01,RBLBANK
2023-07-22,209.01,RBLBANK
2023-08-05,225.59,RBLBANK
2023-09-30,235.8,RBLBANK
2023-10-21,235.12,RBLBANK
2024-01-19,234.63,RBLBANK
2024-03-31,225.68,RBLBANK
2024-04-27,225.68,RBLBANK
2024-07-16,245.21,RBLBANK
2024-07-20,245.21,RBLBANK
2024-09-30,255.59,RBLBANK
2024-10-19,255.0,RBLBANK
2025-01-18,254.97,RBLBANK
2009-09-11,30.31,RCF
2010-03-31,30.31,RCF
2010-06-07,33.27,RCF
2011-03-31,33.27,RCF
2011-09-08,36.44,RCF
2012-03-31,36.44,RCF
2012-08-20,39.33,RCF
2013-03-31,39.33,RCF
2013-08-12,42.52,RCF
2014-03-31,45.14,RCF
2015-03-31,45.14,RCF
2015-08-17,49.24,RCF
2016-03-31,49.24,RCF
2016-08-24,51.06,RCF
2017-03-31,51.06,RCF
2017-08-19,53.02,RCF
2018-03-31,53.02,RCF
2018-08-08,53.02,RCF
2018-08-22,53.1,RCF
2018-09-30,53.22,RCF
2019-02-12,53.22,RCF
2019-03-31,53.1,RCF
2019-05-07,53.1,RCF
2019-08-08,53.1,RCF
2019-08-31,54.89,RCF
2019-09-30,53.59,RCF
2019-11-13,53.59,RCF
2020-02-11,53.59,RCF
2020-03-31,54.89,RCF
2020-05-29,54.89,RCF
2020-08-11,54.89,RCF
2020-09-30,59.77,RCF
2020-10-09,59.77,RCF
2020-11-10,59.77,RCF
2020-12-08,59.77,RCF
2021-02-05,59.77,RCF
2021-03-31,57.62,RCF
2021-05-27,57.62,RCF
2021-08-12,57.62,RCF
2021-09-30,66.23,RCF
2021-10-06,66.23,RCF
2021-11-10,66.23,RCF
2022-02-10,66.23,RCF
2022-03-31,60.75,RCF
2022-05-27,60.75,RCF
2022-08-12,60.75,RCF
2022-09-30,80.49,RCF
2022-11-12,80.49,RCF
2022-12-02,80.49,RCF
2023-02-07,80.49,RCF
2023-03-31,70.36,RCF
2023-05-31,70.36,RCF
2023-08-11,70.36,RCF
2023-09-30,85.31,RCF
2023-11-10,85.31,RCF
2023-11-30,85.31,RCF
2024-02-13,85.31,RCF
2024-03-31,83.2,RCF
2024-05-17,83.2,RCF
2024-08-12,83.2,RCF
2024-09-10,83.48,RCF
2024-09-30,83.78,RCF
2024-11-13,83.78,RCF
2025-02-12,83.78,RCF
2008-09-06,23.45,RECLTD
2009-03-31,23.45,RECLTD
2009-08-27,27.05,RECLTD
2010-03-31,27.61,RECLTD
2010-08-10,42.17,RECLTD
2011-03-31,42.17,RECLTD
2011-08-23,48.71,RECLTD
2012-03-31,48.71,RECLTD
2012-09-13,55.53,RECLTD
2013-03-31,55.53,RECLTD
2013-08-24,66.57,RECLTD
2014-03-31,66.57,RECLTD
2014-08-26,79.0,RECLTD
2015-03-31,79.0,RECLTD
2015-08-31,95.22,RECLTD
2016-03-31,95.22,RECLTD
2016-08-25,109.73,RECLTD
2017-03-31,113.48,RECLTD
2017-08-29,127.87,RECLTD
2018-03-31,127.87,RECLTD
2018-05-28,127.87,RECLTD
2018-08-31,123.76,RECLTD
2018-12-05,123.76,RECLTD
2019-03-31,123.76,RECLTD
2019-05-24,123.76,RECLTD
2019-08-03,131.2,RECLTD
2019-08-06,131.2,RECLTD
2019-09-30,140.91,RECLTD
2019-11-05,140.91,RECLTD
2020-02-04,140.91,RECLTD
2020-03-31,131.2,RECLTD
2020-06-17,131.2,RECLTD
2020-08-07,131.2,RECLTD
2020-09-03,134.42,RECLTD
2020-09-30,154.16,RECLTD
2020-11-06,154.16,RECLTD
2020-12-31,159.8,RECLTD
2021-02-04,159.8,RECLTD
2021-03-31,134.42,RECLTD
2021-05-28,134.42,RECLTD
2021-08-05,134.42,RECLTD
2021-08-30,166.2,RECLTD
2021-09-30,182.54,RECLTD
2021-10-29,182.54,RECLTD
2022-02-04,182.54,RECLTD
2022-03-31,166.2,RECLTD
2022-05-13,166.2,RECLTD
2022-08-04,166.2,RECLTD
2022-08-26,194.87,RECLTD
2022-09-30,204.3,RECLTD
2022-10-27,204.3,RECLTD
2022-12-31,209.69,RECLTD
2023-01-30,209.69,RECLTD
2023-03-31,197.37,RECLTD
2023-05-17,197.37,RECLTD
2023-07-26,197.37,RECLTD
2023-08-17,220.72,RECLTD
2023-09-30,241.46,RECLTD
2023-11-01,241.46,RECLTD
2023-12-31,247.95,RECLTD
2024-01-23,247.95,RECLTD
2024-03-31,220.72,RECLTD
2024-04-30,220.72,RECLTD
2024-06-30,276.98,RECLTD
2024-07-27,276.98,RECLTD
2024-07-31,276.98,RECLTD
2024-09-30,279.16,RECLTD
2024-10-26,279.16,RECLTD
2025-02-06,279.16,RECLTD
2007-07-14,8.04,REDINGTON
2007-09-30,8.04,REDINGTON
2007-12-31,8.04,REDINGTON
2008-03-31,8.04,REDINGTON
2008-06-30,8.04,REDINGTON
2008-07-10,9.27,REDINGTON
2008-09-30,9.27,REDINGTON
2008-12-31,9.27,REDINGTON
2009-03-31,9.27,REDINGTON
2009-06-30,9.27,REDINGTON
2009-07-07,12.87,REDINGTON
2009-09-30,12.87,REDINGTON
2009-12-31,12.87,REDINGTON
2010-03-31,12.88,REDINGTON
2010-06-30,12.88,REDINGTON
2010-07-09,13.68,REDINGTON
2010-09-30,13.68,REDINGTON
2010-12-31,13.68,REDINGTON
2011-03-31,13.69,REDINGTON
2011-06-28,15.84,REDINGTON
2011-08-05,15.84,REDINGTON
2011-10-28,15.84,REDINGTON
2012-01-27,15.84,REDINGTON
2012-03-31,15.84,REDINGTON
2012-05-25,15.84,REDINGTON
2012-07-19,16.59,REDINGTON
2012-07-31,16.59,REDINGTON
2012-10-29,16.59,REDINGTON
2013-01-31,16.59,REDINGTON
2013-03-31,16.59,REDINGTON
2013-05-22,16.59,REDINGTON
2013-07-12,20.55,REDINGTON
2013-08-02,20.55,REDINGTON
2013-11-07,20.55,REDINGTON
2014-02-05,20.55,REDINGTON
2014-03-31,20.55,REDINGTON
2014-06-30,20.55,REDINGTON
2014-07-08,25.3,REDINGTON
2014-09-30,27.82,REDINGTON
2014-12-31,27.82,REDINGTON
2015-03-31,25.3,REDINGTON
2015-06-30,25.3,REDINGTON
2015-07-11,29.7,REDINGTON
2015-09-30,32.84,REDINGTON
2015-12-31,32.84,REDINGTON
2016-03-31,29.7,REDINGTON
2016-06-25,36.89,REDINGTON
2016-06-30,36.89,REDINGTON
2016-09-30,38.0,REDINGTON
2017-02-02,38.0,REDINGTON
2017-03-31,36.89,REDINGTON
2017-05-25,36.89,REDINGTON
2017-07-04,39.36,REDINGTON
2017-07-27,39.36,REDINGTON
2017-09-30,40.84,REDINGTON
2017-10-31,40.82,REDINGTON
2018-02-01,40.81,REDINGTON
2018-03-31,39.36,REDINGTON
2018-05-21,39.36,REDINGTON
2018-07-05,44.12,REDINGTON
2018-07-31,44.12,REDINGTON
2018-09-30,48.19,REDINGTON
2018-10-30,48.19,REDINGTON
2019-02-12,49.56,REDINGTON
2019-03-31,44.09,REDINGTON
2019-05-22,44.09,REDINGTON
2019-06-28,50.19,REDINGTON
2019-08-12,50.19,REDINGTON
2019-09-30,52.1,REDINGTON
2019-11-05,52.1,REDINGTON
2020-02-06,52.1,REDINGTON
2020-03-31,50.19,REDINGTON
2020-06-11,50.19,REDINGTON
2020-07-22,55.37,REDINGTON
2020-08-13,55.37,REDINGTON
2020-09-30,57.66,REDINGTON
2020-11-12,57.66,REDINGTON
2021-02-08,57.66,REDINGTON
2021-03-31,55.37,REDINGTON
2021-05-27,55.37,REDINGTON
2021-07-20,63.44,REDINGTON
2021-08-12,63.44,REDINGTON
2021-11-09,63.44,REDINGTON
2022-02-08,63.44,REDINGTON
2022-03-31,64.45,REDINGTON
2022-05-21,64.45,REDINGTON
2022-07-07,74.03,REDINGTON
2022-08-03,74.03,REDINGTON
2022-09-30,79.6,REDINGTON
2022-11-02,79.6,REDINGTON
2023-02-01,79.59,REDINGTON
2023-03-31,74.03,REDINGTON
2023-05-16,74.03,REDINGTON
2023-07-10,88.63,REDINGTON
2023-08-01,88.63,REDINGTON
2023-09-30,88.24,REDINGTON
2023-11-06,88.24,REDINGTON
2024-02-06,88.23,REDINGTON
2024-03-31,88.64,REDINGTON
2024-05-15,88.64,REDINGTON
2024-07-06,96.56,REDINGTON
2024-07-31,96.56,REDINGTON
2024-09-30,97.28,REDINGTON
2024-10-29,97.28,REDINGTON
2025-02-05,97.28,REDINGTON
2006-06-01,42.91,RELIANCE
2007-03-31,42.91,RELIANCE
2007-09-21,57.32,RELIANCE
2008-03-31,57.37,RELIANCE
2008-05-17,68.94,RELIANCE
2009-03-31,68.87,RELIANCE
2009-10-21,90.24,RELIANCE
2010-03-31,91.43,RELIANCE
2010-05-22,101.05,RELIANCE
2011-03-31,101.06,RELIANCE
2011-05-09,110.34,RELIANCE
2012-03-31,110.34,RELIANCE
2012-05-09,121.41,RELIANCE
2013-03-31,121.38,RELIANCE
2013-05-09,132.16,RELIANCE
2013-07-19,132.16,RELIANCE
2013-10-14,132.16,RELIANCE
2013-12-31,132.16,RELIANCE
2014-03-31,132.16,RELIANCE
2014-05-24,144.09,RELIANCE
2014-06-30,144.09,RELIANCE
2014-09-30,152.26,RELIANCE
2014-12-31,152.22,RELIANCE
2015-03-31,144.09,RELIANCE
2015-05-21,158.27,RELIANCE
2015-06-30,158.27,RELIANCE
2015-09-30,167.59,RELIANCE
2015-12-31,167.55,RELIANCE
2016-03-31,158.27,RELIANCE
2016-06-30,158.27,RELIANCE
2016-08-05,167.48,RELIANCE
2016-09-30,184.16,RELIANCE
2017-01-11,184.13,RELIANCE
2017-03-31,167.49,RELIANCE
2017-04-24,167.49,RELIANCE
2017-06-28,190.1,RELIANCE
2017-07-20,190.1,RELIANCE
2017-09-30,199.17,RELIANCE
2017-10-13,204.53,RELIANCE
2018-01-19,204.5,RELIANCE
2018-03-31,192.23,RELIANCE
2018-04-27,192.23,RELIANCE
2018-06-08,217.19,RELIANCE
2018-07-27,217.19,RELIANCE
2018-09-30,225.15,RELIANCE
2018-10-17,225.08,RELIANCE
2019-01-17,225.08,RELIANCE
2019-03-31,217.19,RELIANCE
2019-04-18,217.19,RELIANCE
2019-07-19,217.19,RELIANCE
2019-07-20,286.27,RELIANCE
2019-09-30,299.76,RELIANCE
2019-10-18,299.76,RELIANCE
2020-01-17,299.75,RELIANCE
2020-03-31,286.58,RELIANCE
2020-04-30,286.58,RELIANCE
2020-06-24,332.13,RELIANCE
2020-07-30,332.13,RELIANCE
2020-09-30,483.82,RELIANCE
2020-10-30,483.82,RELIANCE
2021-01-22,483.81,RELIANCE
2021-03-31,332.21,RELIANCE
2021-04-30,332.21,RELIANCE
2021-06-03,552.23,RELIANCE
2021-07-23,552.23,RELIANCE
2021-09-30,585.07,RELIANCE
2021-10-22,585.07,RELIANCE
2022-01-21,548.34,RELIANCE
2022-03-31,552.49,RELIANCE
2022-05-06,552.49,RELIANCE
2022-07-22,552.49,RELIANCE
2022-08-08,576.12,RELIANCE
2022-09-30,583.92,RELIANCE
2022-10-21,583.89,RELIANCE
2023-01-20,583.88,RELIANCE
2023-03-31,576.13,RELIANCE
2023-04-21,576.13,RELIANCE
2023-07-21,576.13,RELIANCE
2023-08-08,529.05,RELIANCE
2023-09-30,555.18,RELIANCE
2023-10-27,555.17,RELIANCE
2024-01-19,555.17,RELIANCE
2024-03-31,529.05,RELIANCE
2024-04-22,529.05,RELIANCE
2024-07-19,529.05,RELIANCE
2024-08-09,586.4,RELIANCE
2024-09-30,605.58,RELIANCE
2024-10-14,605.58,RELIANCE
2025-01-16,605.55,RELIANCE
2006-12-11,6.34,RENUKA
2006-12-31,6.34,RENUKA
2007-03-31,6.34,RENUKA
2007-06-30,6.34,RENUKA
2007-09-30,6.37,RENUKA
2007-12-22,8.82,RENUKA
2007-12-31,8.82,RENUKA
2008-03-31,8.82,RENUKA
2008-06-30,8.82,RENUKA
2008-09-30,8.88,RENUKA
2008-12-13,15.1,RENUKA
2008-12-31,15.1,RENUKA
2009-03-31,15.1,RENUKA
2009-06-30,15.1,RENUKA
2009-09-30,15.18,RENUKA
2009-12-31,15.18,RENUKA
2010-02-09,24.14,RENUKA
2010-03-31,24.14,RENUKA
2010-06-30,24.14,RENUKA
2010-09-30,24.7,RENUKA
2010-12-31,24.7,RENUKA
2011-03-09,35.02,RENUKA
2011-03-31,35.02,RENUKA
2011-08-11,35.02,RENUKA
2011-11-11,35.02,RENUKA
2012-02-13,35.02,RENUKA
2012-03-31,35.02,RENUKA
2012-05-29,35.02,RENUKA
2012-07-18,28.03,RENUKA
2013-03-31,28.03,RENUKA
2013-08-08,21.74,RENUKA
2014-03-31,21.74,RENUKA
2014-09-09,-7.4,RENUKA
2015-03-31,-7.01,RENUKA
2015-09-21,-25.22,RENUKA
2016-03-31,-25.22,RENUKA
2016-09-07,-18.98,RENUKA
2017-03-31,-18.96,RENUKA
2017-12-22,-35.36,RENUKA
2018-03-31,-34.33,RENUKA
2018-06-30,-34.33,RENUKA
2018-09-03,-8.91,RENUKA
2018-09-30,-8.91,RENUKA
2019-02-14,-8.91,RENUKA
2019-03-31,-8.91,RENUKA
2019-08-06,-8.91,RENUKA
2019-09-06,-15.69,RENUKA
2019-09-30,-1.83,RENUKA
2019-11-10,-1.83,RENUKA
2020-02-13,-1.83,RENUKA
2020-03-31,-15.69,RENUKA
2020-07-07,-15.69,RENUKA
2020-08-27,-4.6,RENUKA
2020-08-31,-4.6,RENUKA
2020-09-30,-2.79,RENUKA
2020-11-09,-2.51,RENUKA
2021-02-09,-2.51,RENUKA
2021-03-31,-4.49,RENUKA
2021-06-25,-4.49,RENUKA
2021-08-02,-4.49,RENUKA
2021-08-12,-3.11,RENUKA
2021-09-30,-4.82,RENUKA
2021-10-28,-4.82,RENUKA
2022-02-11,-4.82,RENUKA
2022-03-31,-3.11,RENUKA
2022-05-24,-3.11,RENUKA
2022-08-09,-3.11,RENUKA
2022-08-27,-2.86,RENUKA
2022-09-30,-4.37,RENUKA
2022-11-10,-4.37,RENUKA
2023-02-13,-4.37,RENUKA
2023-03-31,-2.86,RENUKA
2023-05-26,-2.86,RENUKA
2023-08-11,-2.86,RENUKA
2023-09-04,-4.14,RENUKA
2023-09-30,-5.59,RENUKA
2023-11-08,-5.59,RENUKA
2024-02-09,-5.59,RENUKA
2024-03-31,-4.14,RENUKA
2024-05-29,-4.14,RENUKA
2024-08-02,-4.14,RENUKA
2024-09-03,-6.76,RENUKA
2024-09-30,-7.44,RENUKA
2024-10-28,-7.44,RENUKA
2025-02-11,-7.44,RENUKA
2019-05-28,31.32,RHIM
2019-06-30,31.32,RHIM
2019-08-13,31.32,RHIM
2019-09-30,32.23,RHIM
2019-11-04,32.23,RHIM
2020-02-11,32.23,RHIM
2020-03-31,58.54,RHIM
2020-06-29,58.54,RHIM
2020-08-05,58.54,RHIM
2020-08-12,58.54,RHIM
2020-09-30,35.49,RHIM
2020-11-03,35.49,RHIM
2021-02-12,35.49,RHIM
2021-03-31,58.54,RHIM
2021-06-25,58.54,RHIM
2021-08-11,58.54,RHIM
2021-09-06,67.07,RHIM
2021-09-30,52.99,RHIM
2021-11-12,52.99,RHIM
2022-02-10,52.99,RHIM
2022-03-31,67.41,RHIM
2022-05-27,67.41,RHIM
2022-08-10,67.41,RHIM
2022-09-02,63.9,RHIM
2022-09-30,71.03,RHIM
2022-11-09,71.03,RHIM
2023-02-13,71.03,RHIM
2023-03-31,64.06,RHIM
2023-05-30,64.06,RHIM
2023-08-10,64.06,RHIM
2023-09-06,153.78,RHIM
2023-09-30,196.85,RHIM
2023-11-08,196.85,RHIM
2024-02-13,196.85,RHIM
2024-03-31,153.88,RHIM
2024-05-29,153.88,RHIM
2024-08-14,153.88,RHIM
2024-09-10,186.23,RHIM
2024-09-30,189.48,RHIM
2024-11-07,189.48,RHIM
2025-02-11,189.48,RHIM
2019-05-29,48.44,RITES
2019-07-08,48.44,RITES
2019-08-13,48.44,RITES
2019-09-30,53.04,RITES
2019-11-13,53.04,RITES
2020-02-06,53.04,RITES
2020-03-31,49.44,RITES
2020-06-30,49.44,RITES
2020-08-08,52.67,RITES
2020-08-11,52.67,RITES
2020-09-30,54.04,RITES
2020-11-10,54.04,RITES
2021-02-10,56.22,RITES
2021-03-31,52.47,RITES
2021-06-16,52.47,RITES
2021-08-12,52.47,RITES
2021-09-07,49.77,RITES
2021-09-30,51.77,RITES
2021-11-11,51.77,RITES
2022-02-08,51.77,RITES
2022-03-31,49.77,RITES
2022-05-24,49.77,RITES
2022-07-28,49.77,RITES
2022-08-22,51.78,RITES
2022-09-30,53.74,RITES
2022-11-10,53.74,RITES
2023-02-09,53.74,RITES
2023-03-31,51.78,RITES
2023-05-18,51.78,RITES
2023-07-28,51.78,RITES
2023-08-21,54.18,RITES
2023-09-30,53.72,RITES
2023-10-31,53.72,RITES
2024-02-01,53.72,RITES
2024-03-31,54.18,RITES
2024-05-28,54.18,RITES
2024-07-31,54.18,RITES
2024-08-21,54.29,RITES
2024-09-30,53.75,RITES
2024-11-06,53.75,RITES
2025-01-28,53.75,RITES
2013-07-15,23.87,RKFORGE
2014-03-31,24.35,RKFORGE
2014-06-11,24.65,RKFORGE
2015-03-31,24.76,RKFORGE
2015-10-19,29.88,RKFORGE
2016-03-31,29.97,RKFORGE
2016-08-30,32.82,RKFORGE
2017-03-31,32.82,RKFORGE
2017-08-23,32.7,RKFORGE
2018-03-31,32.98,RKFORGE
2018-08-31,46.54,RKFORGE
2018-09-30,46.54,RKFORGE
2019-02-02,46.54,RKFORGE
2019-03-31,46.54,RKFORGE
2019-05-25,46.54,RKFORGE
2019-08-10,46.54,RKFORGE
2019-08-14,53.43,RKFORGE
2019-09-30,54.0,RKFORGE
2019-11-09,54.0,RKFORGE
2020-02-12,54.0,RKFORGE
2020-03-31,53.43,RKFORGE
2020-06-26,53.43,RKFORGE
2020-08-27,53.64,RKFORGE
2020-09-05,53.64,RKFORGE
2020-09-30,51.76,RKFORGE
2020-10-20,52.21,RKFORGE
2021-01-22,52.21,RKFORGE
2021-03-31,53.6,RKFORGE
2021-05-15,53.6,RKFORGE
2021-07-26,53.6,RKFORGE
2021-09-02,55.2,RKFORGE
2021-09-30,59.44,RKFORGE
2021-10-11,59.36,RKFORGE
2022-01-18,59.33,RKFORGE
2022-03-31,55.2,RKFORGE
2022-05-03,55.2,RKFORGE
2022-07-21,55.2,RKFORGE
2022-08-30,67.31,RKFORGE
2022-09-30,74.02,RKFORGE
2022-10-21,74.02,RKFORGE
2023-01-20,74.01,RKFORGE
2023-03-31,67.31,RKFORGE
2023-04-28,67.31,RKFORGE
2023-07-21,67.31,RKFORGE
2023-08-24,82.67,RKFORGE
2023-09-30,96.6,RKFORGE
2023-10-19,93.9,RKFORGE
2024-01-18,85.44,RKFORGE
2024-03-31,82.93,RKFORGE
2024-05-02,82.93,RKFORGE
2024-07-24,82.93,RKFORGE
2024-08-09,148.48,RKFORGE
2024-09-30,162.69,RKFORGE
2024-10-24,162.58,RKFORGE
2025-01-17,162.58,RKFORGE
2020-10-28,96.46,ROUTE
2021-01-28,95.62,ROUTE
2021-03-31,95.62,ROUTE
2021-05-18,112.99,ROUTE
2021-07-14,112.99,ROUTE
2021-07-28,112.99,ROUTE
2021-09-30,125.68,ROUTE
2021-10-18,125.24,ROUTE
2022-01-27,115.36,ROUTE
2022-03-31,113.88,ROUTE
2022-05-18,113.88,ROUTE
2022-07-12,265.3,ROUTE
2022-07-29,265.3,ROUTE
2022-09-30,263.54,ROUTE
2022-10-21,267.19,ROUTE
2023-01-23,266.64,ROUTE
2023-03-31,265.23,ROUTE
2023-05-19,265.23,ROUTE
2023-07-28,265.23,ROUTE
2023-08-30,291.53,ROUTE
2023-09-30,320.48,ROUTE
2023-10-27,319.57,ROUTE
2024-01-23,319.57,ROUTE
2024-03-31,291.59,ROUTE
2024-05-06,291.59,ROUTE
2024-07-19,291.59,ROUTE
2024-07-30,342.35,ROUTE
2024-09-30,372.94,ROUTE
2024-10-21,371.91,ROUTE
2025-01-28,371.7,ROUTE
2023-11-06,152.24,RRKABEL
2024-01-29,152.24,RRKABEL
2024-03-31,152.24,RRKABEL
2024-05-28,162.07,RRKABEL
2024-07-19,162.07,RRKABEL
2024-07-30,162.07,RRKABEL
2024-09-30,178.06,RRKABEL
2024-10-24,177.69,RRKABEL
2025-01-28,177.67,RRKABEL
2016-09-24,18.07,RTNINDIA
2017-03-31,18.07,RTNINDIA
2017-08-30,16.06,RTNINDIA
2018-03-31,16.06,RTNINDIA
2018-06-30,16.06,RTNINDIA
2018-10-08,11.2,RTNINDIA
2018-11-14,11.2,RTNINDIA
2018-12-31,11.2,RTNINDIA
2019-03-31,11.2,RTNINDIA
2019-05-20,11.2,RTNINDIA
2019-08-09,11.2,RTNINDIA
2019-09-07,1.72,RTNINDIA
2019-09-30,-1.15,RTNINDIA
2019-11-08,-1.15,RTNINDIA
2019-12-31,1.75,RTNINDIA
2020-02-12,1.75,RTNINDIA
2020-03-31,1.72,RTNINDIA
2020-06-26,1.72,RTNINDIA
2020-09-04,1.72,RTNINDIA
2020-09-10,0.61,RTNINDIA
2020-09-30,0.61,RTNINDIA
2020-11-05,0.61,RTNINDIA
2021-01-28,0.61,RTNINDIA
2021-03-31,0.61,RTNINDIA
2021-06-19,0.61,RTNINDIA
2021-08-13,0.61,RTNINDIA
2021-08-31,0.61,RTNINDIA
2021-09-30,0.57,RTNINDIA
2021-11-03,0.57,RTNINDIA
2022-02-14,0.57,RTNINDIA
2022-03-31,0.61,RTNINDIA
2022-05-30,0.61,RTNINDIA
2022-08-12,0.61,RTNINDIA
2022-09-10,5.06,RTNINDIA
2022-09-30,4.24,RTNINDIA
2022-11-10,4.24,RTNINDIA
2023-02-10,4.24,RTNINDIA
2023-03-31,5.06,RTNINDIA
2023-05-29,5.06,RTNINDIA
2023-08-09,5.06,RTNINDIA
2023-09-09,2.96,RTNINDIA
2023-09-30,5.28,RTNINDIA
2023-11-09,5.28,RTNINDIA
2024-02-08,5.28,RTNINDIA
2024-03-31,2.96,RTNINDIA
2024-05-29,2.96,RTNINDIA
2024-08-12,2.96,RTNINDIA
2024-09-10,6.07,RTNINDIA
2024-09-30,10.49,RTNINDIA
2024-11-12,10.49,RTNINDIA
2025-02-04,10.49,RTNINDIA
2019-09-30,22.88,RVNL
2019-11-13,22.88,RVNL
2020-02-12,22.88,RVNL
2020-03-31,22.88,RVNL
2020-07-29,24.55,RVNL
2020-09-11,24.55,RVNL
2020-09-30,26.11,RVNL
2020-11-11,26.11,RVNL
2020-11-25,26.11,RVNL
2021-02-11,26.11,RVNL
2021-03-31,24.55,RVNL
2021-06-29,24.55,RVNL
2021-08-12,24.55,RVNL
2021-09-30,29.15,RVNL
2021-11-10,29.15,RVNL
2021-11-17,29.15,RVNL
2022-02-09,29.15,RVNL
2022-03-31,27.03,RVNL
2022-05-30,27.03,RVNL
2022-08-10,27.03,RVNL
2022-09-10,30.33,RVNL
2022-09-30,33.68,RVNL
2022-11-10,33.68,RVNL
2023-02-10,33.68,RVNL
2023-03-31,30.33,RVNL
2023-05-29,30.33,RVNL
2023-08-12,30.33,RVNL
2023-09-04,34.75,RVNL
2023-09-30,37.93,RVNL
2023-11-09,37.93,RVNL
2024-02-08,37.93,RVNL
2024-03-31,34.75,RVNL
2024-05-17,34.75,RVNL
2024-08-08,34.75,RVNL
2024-09-10,41.95,RVNL
2024-09-30,42.17,RVNL
2024-11-07,42.17,RVNL
2025-02-14,42.17,RVNL
2012-08-27,97.51,SAIL
2013-03-31,97.51,SAIL
2013-08-26,100.82,SAIL
2014-03-31,100.82,SAIL
2014-09-02,104.79,SAIL
2015-03-31,104.79,SAIL
2015-09-01,105.97,SAIL
2016-03-31,105.97,SAIL
2016-08-26,97.21,SAIL
2017-03-31,97.21,SAIL
2017-08-29,89.68,SAIL
2018-03-31,89.68,SAIL
2018-08-03,89.68,SAIL
2018-08-24,89.45,SAIL
2018-09-30,89.45,SAIL
2018-12-31,89.45,SAIL
2019-03-31,89.45,SAIL
2019-05-30,89.45,SAIL
2019-08-03,95.98,SAIL
2019-08-09,95.98,SAIL
2019-09-30,94.98,SAIL
