Date,NPM,Ticker
2019-03-31,15.01,PIDILITIND
2019-06-30,14.6,PIDILITIND
2019-09-30,19.04,PIDILITIND
2019-12-31,17.96,PIDILITIND
2020-03-31,11.47,PIDILITIND
2020-06-30,1.8,PIDILITIND
2020-09-30,18.96,PIDILITIND
2020-12-31,19.42,PIDILITIND
2021-03-31,13.87,PIDILITIND
2021-06-30,11.24,PIDILITIND
2021-09-30,14.3,PIDILITIND
2021-12-31,12.6,PIDILITIND
2022-03-31,10.15,PIDILITIND
2022-06-30,11.53,PIDILITIND
2022-09-30,11.22,PIDILITIND
2022-12-31,10.27,PIDILITIND
2023-03-31,10.63,PIDILITIND
2023-06-30,14.46,PIDILITIND
2023-09-30,14.91,PIDILITIND
2023-12-31,16.32,PIDILITIND
2024-03-31,12.21,PIDILITIND
2024-06-30,16.83,PIDILITIND
2024-09-30,16.7,PIDILITIND
2024-12-31,16.54,PIDILITIND
2005-03-31,5.03,PIIND
2005-06-30,0.85,PIIND
2005-09-30,1.21,PIIND
2005-12-31,1.88,PIIND
2006-03-31,0.89,PIIND
2006-06-30,1.14,PIIND
2006-09-30,2.62,PIIND
2006-12-31,0.06,PIIND
2007-03-31,1.54,PIIND
2007-06-30,2.38,PIIND
2007-09-30,5.4,PIIND
2007-12-31,-3.69,PIIND
2008-03-31,1.7,PIIND
2008-06-30,4.08,PIIND
2008-09-30,6.49,PIIND
2008-12-31,4.71,PIIND
2009-03-31,4.85,PIIND
2009-06-30,6.32,PIIND
2009-09-30,8.26,PIIND
2009-12-31,7.77,PIIND
2010-03-31,7.54,PIIND
2010-06-30,7.5,PIIND
2010-09-30,10.03,PIIND
2010-12-31,8.03,PIIND
2011-03-31,9.59,PIIND
2011-06-30,12.26,PIIND
2011-09-30,7.9,PIIND
2011-12-31,6.02,PIIND
2012-03-31,9.26,PIIND
2012-06-30,9.81,PIIND
2012-09-30,8.66,PIIND
2012-12-31,8.48,PIIND
2013-03-31,6.99,PIIND
2013-06-30,11.95,PIIND
2013-09-30,11.95,PIIND
2013-12-31,9.55,PIIND
2014-03-31,12.46,PIIND
2014-06-30,15.22,PIIND
2014-09-30,11.48,PIIND
2014-12-31,12.32,PIIND
2015-03-31,11.23,PIIND
2015-06-30,15.48,PIIND
2015-09-30,12.77,PIIND
2015-12-31,13.86,PIIND
2016-03-31,16.43,PIIND
2016-06-30,19.85,PIIND
2016-09-30,18.63,PIIND
2016-12-31,19.26,PIIND
2017-03-31,22.32,PIIND
2017-06-30,18.09,PIIND
2017-09-30,14.31,PIIND
2017-12-31,14.99,PIIND
2018-03-31,16.86,PIIND
2018-06-30,13.57,PIIND
2018-09-30,13.08,PIIND
2018-12-31,15.22,PIIND
2019-03-31,15.62,PIIND
2019-06-30,13.47,PIIND
2019-09-30,13.58,PIIND
2019-12-31,14.25,PIIND
2020-03-31,12.94,PIIND
2020-06-30,13.73,PIIND
2020-09-30,18.8,PIIND
2020-12-31,16.81,PIIND
2021-03-31,15.02,PIIND
2021-06-30,15.68,PIIND
2021-09-30,16.95,PIIND
2021-12-31,16.41,PIIND
2022-03-31,14.65,PIIND
2022-06-30,17.0,PIIND
2022-09-30,18.92,PIIND
2022-12-31,21.81,PIIND
2023-03-31,17.92,PIIND
2023-06-30,20.04,PIIND
2023-09-30,22.7,PIIND
2023-12-31,23.64,PIIND
2024-03-31,21.22,PIIND
2024-06-30,21.69,PIIND
2024-09-30,22.88,PIIND
2024-12-31,19.61,PIIND
2005-03-31,16.51,PNB
2005-06-30,15.64,PNB
2005-09-30,17.8,PNB
2005-12-31,15.15,PNB
2006-03-31,11.6,PNB
2006-06-30,24.49,PNB
2006-09-30,18.79,PNB
2006-12-31,14.97,PNB
2007-03-31,7.63,PNB
2007-06-30,23.22,PNB
2007-09-30,15.55,PNB
2007-12-31,14.89,PNB
2008-03-31,14.02,PNB
2008-06-30,12.38,PNB
2008-09-30,15.2,PNB
2008-12-31,19.01,PNB
2009-03-31,16.92,PNB
2009-06-30,15.98,PNB
2009-09-30,17.47,PNB
2009-12-31,18.77,PNB
2010-03-31,19.36,PNB
2010-06-30,17.89,PNB
2010-09-30,16.65,PNB
2010-12-31,15.31,PNB
2011-03-31,16.14,PNB
2011-06-30,13.29,PNB
2011-09-30,13.46,PNB
2011-12-31,12.13,PNB
2012-03-31,14.7,PNB
2012-06-30,11.8,PNB
2012-09-30,10.22,PNB
2012-12-31,12.4,PNB
2013-03-31,10.9,PNB
2013-06-30,12.26,PNB
2013-09-30,4.71,PNB
2013-12-31,6.88,PNB
2014-03-31,7.26,PNB
2014-06-30,12.12,PNB
2014-09-30,5.02,PNB
2014-12-31,6.67,PNB
2015-03-31,2.63,PNB
2015-06-30,5.99,PNB
2015-09-30,5.03,PNB
2015-12-31,0.42,PNB
2016-03-31,-49.59,PNB
2016-06-30,2.65,PNB
2016-09-30,4.64,PNB
2016-12-31,1.73,PNB
2017-03-31,2.2,PNB
2017-06-30,2.83,PNB
2017-09-30,4.56,PNB
2017-12-31,1.89,PNB
2018-03-31,-117.85,PNB
2018-06-30,-6.49,PNB
2018-09-30,-36.2,PNB
2018-12-31,3.41,PNB
2019-03-31,-35.23,PNB
2019-06-30,8.14,PNB
2019-09-30,4.22,PNB
2019-12-31,-2.73,PNB
2020-03-31,-5.59,PNB
2020-06-30,2.83,PNB
2020-09-30,2.85,PNB
2020-12-31,3.78,PNB
2021-03-31,3.75,PNB
2021-06-30,6.15,PNB
2021-09-30,6.15,PNB
2021-12-31,6.38,PNB
2022-03-31,1.82,PNB
2022-06-30,1.42,PNB
2022-09-30,2.41,PNB
2022-12-31,3.14,PNB
2023-03-31,7.72,PNB
2023-06-30,5.31,PNB
2023-09-30,7.41,PNB
2023-12-31,8.77,PNB
2024-03-31,11.73,PNB
2024-06-30,13.7,PNB
2024-09-30,15.56,PNB
2024-12-31,15.08,PNB
2006-03-31,23.1,PNBHOUSING
2006-06-30,17.02,PNBHOUSING
2006-09-30,13.85,PNBHOUSING
2006-12-31,16.37,PNBHOUSING
2007-03-31,26.64,PNBHOUSING
2007-06-30,16.33,PNBHOUSING
2007-09-30,19.27,PNBHOUSING
2007-12-31,18.61,PNBHOUSING
2008-03-31,18.03,PNBHOUSING
2008-06-30,16.55,PNBHOUSING
2008-09-30,17.74,PNBHOUSING
2008-12-31,16.44,PNBHOUSING
2009-03-31,26.1,PNBHOUSING
2009-06-30,19.99,PNBHOUSING
2009-09-30,21.6,PNBHOUSING
2009-12-31,18.9,PNBHOUSING
2010-03-31,26.02,PNBHOUSING
2010-06-30,23.04,PNBHOUSING
2010-09-30,19.29,PNBHOUSING
2010-12-31,15.76,PNBHOUSING
2011-03-31,19.65,PNBHOUSING
2011-06-30,20.4,PNBHOUSING
2011-09-30,14.64,PNBHOUSING
2011-12-31,17.01,PNBHOUSING
2012-03-31,15.53,PNBHOUSING
2012-06-30,15.86,PNBHOUSING
2012-09-30,13.48,PNBHOUSING
2013-06-30,12.31,PNBHOUSING
2013-09-30,11.32,PNBHOUSING
2013-12-31,10.74,PNBHOUSING
2014-03-31,12.07,PNBHOUSING
2014-06-30,11.65,PNBHOUSING
2014-09-30,11.59,PNBHOUSING
2014-12-31,10.88,PNBHOUSING
2015-03-31,11.04,PNBHOUSING
2015-06-30,10.06,PNBHOUSING
2015-09-30,12.0,PNBHOUSING
2015-12-31,12.74,PNBHOUSING
2016-03-31,13.06,PNBHOUSING
2016-06-30,11.11,PNBHOUSING
2016-09-30,14.19,PNBHOUSING
2016-12-31,13.8,PNBHOUSING
2017-03-31,14.16,PNBHOUSING
2017-06-30,14.66,PNBHOUSING
2017-09-30,14.91,PNBHOUSING
2017-12-31,16.2,PNBHOUSING
2018-03-31,15.42,PNBHOUSING
2018-06-30,15.52,PNBHOUSING
2018-09-30,13.99,PNBHOUSING
2018-12-31,14.58,PNBHOUSING
2019-03-31,17.7,PNBHOUSING
2019-06-30,12.75,PNBHOUSING
2019-09-30,16.45,PNBHOUSING
2019-12-31,11.42,PNBHOUSING
2020-03-31,-12.44,PNBHOUSING
2020-06-30,13.75,PNBHOUSING
2020-09-30,15.54,PNBHOUSING
2020-12-31,12.32,PNBHOUSING
2021-03-31,6.94,PNBHOUSING
2021-06-30,14.38,PNBHOUSING
2021-09-30,14.86,PNBHOUSING
2021-12-31,12.6,PNBHOUSING
2022-03-31,11.89,PNBHOUSING
2022-06-30,16.66,PNBHOUSING
2022-09-30,15.59,PNBHOUSING
2022-12-31,14.98,PNBHOUSING
2023-03-31,17.07,PNBHOUSING
2023-06-30,20.34,PNBHOUSING
2023-09-30,21.54,PNBHOUSING
2023-12-31,19.29,PNBHOUSING
2024-03-31,24.27,PNBHOUSING
2024-06-30,23.74,PNBHOUSING
2024-09-30,25.0,PNBHOUSING
2024-12-31,24.89,PNBHOUSING
2014-03-31,7.13,PNCINFRA
2014-06-30,4.93,PNCINFRA
2014-09-30,5.42,PNCINFRA
2014-12-31,4.13,PNCINFRA
2015-03-31,5.17,PNCINFRA
2015-06-30,3.27,PNCINFRA
2015-09-30,3.34,PNCINFRA
2015-12-31,4.72,PNCINFRA
2016-03-31,17.33,PNCINFRA
2016-06-30,8.53,PNCINFRA
2016-09-30,5.31,PNCINFRA
2016-12-31,10.48,PNCINFRA
2017-03-31,-4.2,PNCINFRA
2018-06-30,12.83,PNCINFRA
2018-09-30,7.38,PNCINFRA
2018-12-31,1.31,PNCINFRA
2019-03-31,13.3,PNCINFRA
2019-06-30,11.71,PNCINFRA
2019-09-30,15.96,PNCINFRA
2019-12-31,4.81,PNCINFRA
2020-03-31,6.71,PNCINFRA
2020-06-30,8.4,PNCINFRA
2020-09-30,6.3,PNCINFRA
2020-12-31,11.13,PNCINFRA
2021-03-31,8.07,PNCINFRA
2021-06-30,8.05,PNCINFRA
2021-09-30,7.37,PNCINFRA
2021-12-31,4.82,PNCINFRA
2022-03-31,11.17,PNCINFRA
2022-06-30,11.72,PNCINFRA
2022-09-30,7.36,PNCINFRA
2022-12-31,7.75,PNCINFRA
2023-03-31,6.33,PNCINFRA
2023-06-30,8.64,PNCINFRA
2023-09-30,7.74,PNCINFRA
2023-12-31,9.04,PNCINFRA
2024-03-31,15.23,PNCINFRA
2024-06-30,26.54,PNCINFRA
2024-09-30,5.85,PNCINFRA
2024-12-31,5.53,PNCINFRA
2020-12-31,-9.24,POLICYBZR
2021-03-31,-23.78,POLICYBZR
2021-06-30,-46.62,POLICYBZR
2021-09-30,-73.12,POLICYBZR
2021-12-31,-81.14,POLICYBZR
2022-03-31,-40.65,POLICYBZR
2022-06-30,-40.45,POLICYBZR
2022-09-30,-32.55,POLICYBZR
2022-12-31,-14.36,POLICYBZR
2023-03-31,-1.07,POLICYBZR
2023-06-30,-1.79,POLICYBZR
2023-09-30,-2.6,POLICYBZR
2023-12-31,4.27,POLICYBZR
2024-03-31,5.52,POLICYBZR
2024-06-30,2.49,POLICYBZR
2024-09-30,4.37,POLICYBZR
2024-12-31,5.54,POLICYBZR
2018-03-31,8.94,POLYCAB
2018-06-30,4.58,POLYCAB
2018-09-30,4.94,POLYCAB
2018-12-31,9.56,POLYCAB
2019-03-31,5.69,POLYCAB
2019-06-30,6.93,POLYCAB
2019-09-30,8.64,POLYCAB
2019-12-31,8.83,POLYCAB
2020-03-31,10.1,POLYCAB
2020-06-30,11.04,POLYCAB
2020-09-30,10.48,POLYCAB
2020-12-31,9.6,POLYCAB
2021-03-31,9.62,POLYCAB
2021-06-30,4.06,POLYCAB
2021-09-30,6.58,POLYCAB
2021-12-31,7.37,POLYCAB
2022-03-31,8.19,POLYCAB
2022-06-30,8.13,POLYCAB
2022-09-30,8.12,POLYCAB
2022-12-31,9.71,POLYCAB
2023-03-31,9.92,POLYCAB
2023-06-30,10.37,POLYCAB
2023-09-30,10.19,POLYCAB
2023-12-31,9.6,POLYCAB
2024-03-31,9.9,POLYCAB
2024-06-30,8.55,POLYCAB
2024-09-30,8.1,POLYCAB
2024-12-31,8.89,POLYCAB
2005-03-31,10.2,POLYMED
2005-06-30,8.2,POLYMED
2005-09-30,9.44,POLYMED
2005-12-31,7.77,POLYMED
2006-03-31,14.2,POLYMED
2006-06-30,10.31,POLYMED
2006-09-30,9.99,POLYMED
2006-12-31,8.05,POLYMED
2007-03-31,10.62,POLYMED
2007-06-30,7.51,POLYMED
2007-09-30,11.85,POLYMED
2007-12-31,10.37,POLYMED
2008-03-31,6.33,POLYMED
2008-06-30,5.54,POLYMED
2008-09-30,6.67,POLYMED
2008-12-31,2.34,POLYMED
2009-03-31,6.38,POLYMED
2009-06-30,7.9,POLYMED
2009-09-30,12.34,POLYMED
2009-12-31,13.16,POLYMED
2010-03-31,14.24,POLYMED
2010-06-30,12.71,POLYMED
2010-09-30,11.15,POLYMED
2010-12-31,11.57,POLYMED
2011-03-31,15.41,POLYMED
2011-06-30,11.56,POLYMED
2011-09-30,9.45,POLYMED
2011-12-31,7.27,POLYMED
2012-03-31,9.01,POLYMED
2012-06-30,5.28,POLYMED
2012-09-30,5.58,POLYMED
2012-12-31,13.08,POLYMED
2013-03-31,13.38,POLYMED
2013-06-30,13.52,POLYMED
2013-09-30,13.88,POLYMED
2013-12-31,10.41,POLYMED
2014-03-31,8.72,POLYMED
2014-06-30,11.73,POLYMED
2014-09-30,13.74,POLYMED
2014-12-31,12.25,POLYMED
2015-03-31,12.36,POLYMED
2015-06-30,10.23,POLYMED
2015-09-30,12.55,POLYMED
2015-12-31,11.46,POLYMED
2016-03-31,13.5,POLYMED
2016-06-30,12.3,POLYMED
2016-09-30,11.52,POLYMED
2016-12-31,13.5,POLYMED
2017-03-31,13.64,POLYMED
2017-06-30,11.19,POLYMED
2017-09-30,13.78,POLYMED
2017-12-31,13.15,POLYMED
2018-03-31,16.43,POLYMED
2018-06-30,9.93,POLYMED
2018-09-30,9.7,POLYMED
2018-12-31,10.38,POLYMED
2019-03-31,12.48,POLYMED
2019-06-30,12.26,POLYMED
2019-09-30,16.33,POLYMED
2019-12-31,13.87,POLYMED
2020-03-31,13.23,POLYMED
2020-06-30,15.68,POLYMED
2020-09-30,17.54,POLYMED
2020-12-31,17.35,POLYMED
2021-03-31,18.24,POLYMED
2021-06-30,17.74,POLYMED
2021-09-30,17.12,POLYMED
2021-12-31,14.99,POLYMED
2022-03-31,14.05,POLYMED
2022-06-30,10.83,POLYMED
2022-09-30,15.84,POLYMED
2022-12-31,17.56,POLYMED
2023-03-31,19.17,POLYMED
2023-06-30,19.54,POLYMED
2023-09-30,18.44,POLYMED
2023-12-31,19.15,POLYMED
2024-03-31,18.08,POLYMED
2024-06-30,19.24,POLYMED
2024-09-30,20.82,POLYMED
2024-12-31,20.09,POLYMED
2005-03-31,23.35,POONAWALLA
2005-06-30,27.88,POONAWALLA
2005-09-30,21.92,POONAWALLA
2005-12-31,18.9,POONAWALLA
2006-03-31,18.51,POONAWALLA
2006-06-30,25.49,POONAWALLA
2006-09-30,17.85,POONAWALLA
2006-12-31,16.65,POONAWALLA
2007-03-31,19.46,POONAWALLA
2007-06-30,22.89,POONAWALLA
2007-09-30,16.58,POONAWALLA
2007-12-31,14.8,POONAWALLA
2008-03-31,15.52,POONAWALLA
2008-06-30,10.28,POONAWALLA
2008-09-30,7.4,POONAWALLA
2008-12-31,4.37,POONAWALLA
2009-03-31,4.13,POONAWALLA
2009-06-30,7.78,POONAWALLA
2009-09-30,8.9,POONAWALLA
2009-12-31,9.9,POONAWALLA
2010-03-31,12.22,POONAWALLA
2010-06-30,10.15,POONAWALLA
2010-09-30,13.28,POONAWALLA
2010-12-31,14.5,POONAWALLA
2011-03-31,16.99,POONAWALLA
2011-06-30,8.09,POONAWALLA
2011-09-30,8.73,POONAWALLA
2011-12-31,5.09,POONAWALLA
2012-03-31,8.42,POONAWALLA
2012-06-30,10.15,POONAWALLA
2012-09-30,7.39,POONAWALLA
2012-12-31,8.98,POONAWALLA
2013-03-31,9.3,POONAWALLA
2013-06-30,9.08,POONAWALLA
2013-09-30,6.43,POONAWALLA
2013-12-31,6.86,POONAWALLA
2014-03-31,8.3,POONAWALLA
2014-06-30,8.41,POONAWALLA
2014-09-30,7.38,POONAWALLA
2014-12-31,7.32,POONAWALLA
2015-03-31,8.73,POONAWALLA
2015-06-30,7.66,POONAWALLA
2015-09-30,7.98,POONAWALLA
2015-12-31,8.41,POONAWALLA
2016-03-31,10.42,POONAWALLA
2016-06-30,7.88,POONAWALLA
2016-09-30,8.43,POONAWALLA
2016-12-31,6.28,POONAWALLA
2017-03-31,-21.72,POONAWALLA
2017-06-30,6.64,POONAWALLA
2017-09-30,12.27,POONAWALLA
2017-12-31,7.81,POONAWALLA
2018-03-31,13.67,POONAWALLA
2018-06-30,11.58,POONAWALLA
2018-09-30,12.3,POONAWALLA
2018-12-31,11.84,POONAWALLA
2019-03-31,13.76,POONAWALLA
2019-06-30,1.69,POONAWALLA
2019-09-30,4.46,POONAWALLA
2019-12-31,3.68,POONAWALLA
2020-03-31,-5.82,POONAWALLA
2020-06-30,6.66,POONAWALLA
2020-09-30,6.41,POONAWALLA
2020-12-31,2.2,POONAWALLA
2021-03-31,-113.07,POONAWALLA
2021-06-30,13.55,POONAWALLA
2021-09-30,18.81,POONAWALLA
2021-12-31,18.99,POONAWALLA
2022-03-31,23.4,POONAWALLA
2022-06-30,25.92,POONAWALLA
2022-09-30,28.65,POONAWALLA
2022-12-31,29.74,POONAWALLA
2023-03-31,31.23,POONAWALLA
2023-06-30,28.85,POONAWALLA
2023-09-30,44.86,POONAWALLA
2023-12-31,34.77,POONAWALLA
2024-03-31,36.25,POONAWALLA
2024-06-30,29.83,POONAWALLA
2024-09-30,-47.63,POONAWALLA
2024-12-31,1.77,POONAWALLA
2005-03-31,39.47,POWERGRID
2006-12-31,36.54,POWERGRID
2007-03-31,42.0,POWERGRID
2007-06-30,46.38,POWERGRID
2007-09-30,35.74,POWERGRID
2007-12-31,35.15,POWERGRID
2008-03-31,15.85,POWERGRID
2008-06-30,22.5,POWERGRID
2008-09-30,25.38,POWERGRID
2008-12-31,24.9,POWERGRID
2009-03-31,26.93,POWERGRID
2009-06-30,31.82,POWERGRID
2009-09-30,27.08,POWERGRID
2009-12-31,28.83,POWERGRID
2010-03-31,24.5,POWERGRID
2010-06-30,35.13,POWERGRID
2010-09-30,30.75,POWERGRID
2010-12-31,28.97,POWERGRID
2011-03-31,33.9,POWERGRID
2011-06-30,32.06,POWERGRID
2011-09-30,31.3,POWERGRID
2011-12-31,32.81,POWERGRID
2012-03-31,33.59,POWERGRID
2012-06-30,30.12,POWERGRID
2012-09-30,36.1,POWERGRID
2012-12-31,33.51,POWERGRID
2013-03-31,32.82,POWERGRID
2013-06-30,29.22,POWERGRID
2013-09-30,30.98,POWERGRID
2013-12-31,28.28,POWERGRID
2014-03-31,29.5,POWERGRID
2014-06-30,28.83,POWERGRID
2014-09-30,28.75,POWERGRID
2014-12-31,28.23,POWERGRID
2015-03-31,30.03,POWERGRID
2015-06-30,28.91,POWERGRID
2015-09-30,29.14,POWERGRID
2015-12-31,29.91,POWERGRID
2016-03-31,27.32,POWERGRID
2016-06-30,29.44,POWERGRID
2016-09-30,29.93,POWERGRID
2016-12-31,29.11,POWERGRID
2017-03-31,28.58,POWERGRID
2017-06-30,28.58,POWERGRID
2017-09-30,29.52,POWERGRID
2017-12-31,27.19,POWERGRID
2018-03-31,25.73,POWERGRID
2018-06-30,27.61,POWERGRID
2018-09-30,27.5,POWERGRID
2018-12-31,26.85,POWERGRID
2019-03-31,32.11,POWERGRID
2019-06-30,27.26,POWERGRID
2019-09-30,28.41,POWERGRID
2019-12-31,28.53,POWERGRID
2020-03-31,32.65,POWERGRID
2020-06-30,29.14,POWERGRID
2020-09-30,32.5,POWERGRID
2020-12-31,33.2,POWERGRID
2021-03-31,33.55,POWERGRID
2021-06-30,35.18,POWERGRID
2021-09-30,32.89,POWERGRID
2021-12-31,31.52,POWERGRID
2022-03-31,36.53,POWERGRID
2022-06-30,34.86,POWERGRID
2022-09-30,32.74,POWERGRID
2022-12-31,32.37,POWERGRID
2023-03-31,35.25,POWERGRID
2023-06-30,32.56,POWERGRID
2023-09-30,33.56,POWERGRID
2023-12-31,34.88,POWERGRID
2024-03-31,34.78,POWERGRID
2024-06-30,33.83,POWERGRID
2024-09-30,33.63,POWERGRID
2024-12-31,34.38,POWERGRID
2019-06-30,5.58,POWERINDIA
2019-12-31,6.03,POWERINDIA
2020-03-31,3.76,POWERINDIA
2020-06-30,1.76,POWERINDIA
2020-09-30,-9.48,POWERINDIA
2020-12-31,3.4,POWERINDIA
2021-03-31,3.88,POWERINDIA
2021-06-30,2.08,POWERINDIA
2021-09-30,4.04,POWERINDIA
2021-12-31,3.13,POWERINDIA
2022-03-31,4.64,POWERINDIA
2022-06-30,0.14,POWERINDIA
2022-09-30,3.33,POWERINDIA
2022-12-31,0.44,POWERINDIA
2023-03-31,3.81,POWERINDIA
2023-06-30,0.23,POWERINDIA
2023-09-30,2.01,POWERINDIA
2023-12-31,1.8,POWERINDIA
2024-03-31,6.7,POWERINDIA
2024-06-30,0.79,POWERINDIA
2024-09-30,3.37,POWERINDIA
2024-12-31,8.48,POWERINDIA
2021-09-30,2.32,PPLPHARMA
2021-12-31,10.61,PPLPHARMA
2022-03-31,9.57,PPLPHARMA
2022-06-30,-7.36,PPLPHARMA
2022-09-30,-2.24,PPLPHARMA
2022-12-31,-5.26,PPLPHARMA
2023-03-31,2.32,PPLPHARMA
2023-06-30,-5.64,PPLPHARMA
2023-09-30,0.26,PPLPHARMA
2023-12-31,0.46,PPLPHARMA
2024-03-31,4.5,PPLPHARMA
2024-06-30,-4.54,PPLPHARMA
2024-09-30,1.01,PPLPHARMA
2024-12-31,0.17,PPLPHARMA
2005-03-31,7.16,PRAJIND
2005-06-30,9.21,PRAJIND
2005-09-30,8.1,PRAJIND
2005-12-31,6.9,PRAJIND
2006-03-31,10.94,PRAJIND
2006-06-30,10.44,PRAJIND
2006-09-30,11.85,PRAJIND
2006-12-31,18.91,PRAJIND
2007-03-31,13.4,PRAJIND
2007-06-30,20.47,PRAJIND
2007-09-30,15.91,PRAJIND
2007-12-31,21.89,PRAJIND
2008-03-31,27.59,PRAJIND
2008-06-30,15.98,PRAJIND
2008-09-30,15.07,PRAJIND
2008-12-31,22.52,PRAJIND
2009-03-31,13.04,PRAJIND
2009-06-30,20.02,PRAJIND
2009-09-30,19.64,PRAJIND
2009-12-31,19.78,PRAJIND
2010-03-31,15.51,PRAJIND
2010-06-30,11.06,PRAJIND
2010-09-30,8.18,PRAJIND
2010-12-31,9.21,PRAJIND
2011-03-31,10.05,PRAJIND
2011-06-30,8.3,PRAJIND
2011-09-30,8.97,PRAJIND
2011-12-31,9.81,PRAJIND
2012-03-31,3.79,PRAJIND
2012-06-30,6.96,PRAJIND
2012-09-30,5.67,PRAJIND
2012-12-31,10.79,PRAJIND
2013-03-31,7.39,PRAJIND
2013-06-30,1.85,PRAJIND
2013-09-30,3.22,PRAJIND
2013-12-31,9.26,PRAJIND
2014-03-31,6.33,PRAJIND
2014-06-30,1.69,PRAJIND
2014-09-30,9.5,PRAJIND
2014-12-31,5.73,PRAJIND
2015-03-31,12.0,PRAJIND
2015-06-30,4.42,PRAJIND
2015-09-30,2.43,PRAJIND
2015-12-31,10.36,PRAJIND
2016-03-31,11.62,PRAJIND
2016-06-30,2.09,PRAJIND
2016-09-30,1.55,PRAJIND
2016-12-31,6.66,PRAJIND
2017-03-31,7.55,PRAJIND
2017-06-30,0.22,PRAJIND
2017-09-30,2.28,PRAJIND
2017-12-31,3.03,PRAJIND
2018-03-31,9.77,PRAJIND
2018-06-30,1.82,PRAJIND
2018-09-30,3.56,PRAJIND
2018-12-31,6.79,PRAJIND
2019-03-31,9.06,PRAJIND
2019-06-30,4.14,PRAJIND
2019-09-30,5.48,PRAJIND
2019-12-31,6.88,PRAJIND
2020-03-31,8.39,PRAJIND
2020-06-30,-8.1,PRAJIND
2020-09-30,4.38,PRAJIND
2020-12-31,8.1,PRAJIND
2021-03-31,9.17,PRAJIND
2021-06-30,5.75,PRAJIND
2021-09-30,6.26,PRAJIND
2021-12-31,6.33,PRAJIND
2022-03-31,6.94,PRAJIND
2022-06-30,5.64,PRAJIND
2022-09-30,5.47,PRAJIND
2022-12-31,6.84,PRAJIND
2023-03-31,8.78,PRAJIND
2023-06-30,7.96,PRAJIND
2023-09-30,7.07,PRAJIND
2023-12-31,8.5,PRAJIND
2024-03-31,9.03,PRAJIND
2024-06-30,8.88,PRAJIND
2024-09-30,6.6,PRAJIND
2024-12-31,4.82,PRAJIND
2010-06-30,4.83,PRESTIGE
2015-06-30,8.48,PRESTIGE
2015-09-30,10.05,PRESTIGE
2015-12-31,27.95,PRESTIGE
2016-03-31,5.25,PRESTIGE
2016-06-30,7.48,PRESTIGE
2016-09-30,7.79,PRESTIGE
2016-12-31,8.29,PRESTIGE
2017-03-31,7.77,PRESTIGE
2017-06-30,9.31,PRESTIGE
2017-09-30,8.26,PRESTIGE
2017-12-31,7.8,PRESTIGE
2018-03-31,6.25,PRESTIGE
2018-06-30,7.29,PRESTIGE
2018-09-30,7.87,PRESTIGE
2018-12-31,6.4,PRESTIGE
2019-03-31,7.17,PRESTIGE
2019-06-30,6.48,PRESTIGE
2019-09-30,8.18,PRESTIGE
2019-12-31,8.07,PRESTIGE
2020-03-31,2.58,PRESTIGE
2020-06-30,1.57,PRESTIGE
2020-09-30,5.0,PRESTIGE
2020-12-31,4.75,PRESTIGE
2021-03-31,10.33,PRESTIGE
2021-06-30,6.53,PRESTIGE
2021-09-30,7.39,PRESTIGE
2021-12-31,7.07,PRESTIGE
2022-03-31,10.41,PRESTIGE
2022-06-30,7.42,PRESTIGE
2022-09-30,4.99,PRESTIGE
2022-12-31,6.98,PRESTIGE
2023-03-31,18.84,PRESTIGE
2023-06-30,18.91,PRESTIGE
2023-09-30,40.7,PRESTIGE
2023-12-31,9.17,PRESTIGE
2024-03-31,10.9,PRESTIGE
2024-06-30,16.49,PRESTIGE
2024-09-30,10.18,PRESTIGE
2024-12-31,1.95,PRESTIGE
2012-03-31,3.85,PTCIL
2012-06-30,2.68,PTCIL
2012-09-30,10.9,PTCIL
2012-12-31,5.69,PTCIL
2013-03-31,14.7,PTCIL
2013-06-30,7.27,PTCIL
2013-09-30,6.12,PTCIL
2013-12-31,6.62,PTCIL
2014-03-31,3.83,PTCIL
2014-06-30,7.63,PTCIL
2014-09-30,6.26,PTCIL
2014-12-31,8.71,PTCIL
2015-03-31,8.61,PTCIL
2015-06-30,6.42,PTCIL
2015-09-30,5.19,PTCIL
2015-12-31,6.14,PTCIL
2016-03-31,7.65,PTCIL
2016-06-30,7.16,PTCIL
2016-09-30,6.45,PTCIL
2016-12-31,7.15,PTCIL
2017-03-31,3.56,PTCIL
2017-06-30,3.73,PTCIL
2017-09-30,6.56,PTCIL
2017-12-31,10.01,PTCIL
2018-03-31,8.2,PTCIL
2018-06-30,7.17,PTCIL
2018-09-30,13.31,PTCIL
2018-12-31,3.68,PTCIL
2019-03-31,6.6,PTCIL
2019-06-30,5.57,PTCIL
2019-09-30,5.65,PTCIL
2019-12-31,5.73,PTCIL
2020-03-31,8.21,PTCIL
2020-06-30,1.17,PTCIL
2020-09-30,2.62,PTCIL
2020-12-31,3.18,PTCIL
2021-03-31,2.75,PTCIL
2021-06-30,11.61,PTCIL
2021-09-30,4.7,PTCIL
2021-12-31,5.19,PTCIL
2022-03-31,9.11,PTCIL
2022-06-30,6.25,PTCIL
2022-09-30,14.14,PTCIL
2022-12-31,10.7,PTCIL
2023-03-31,14.78,PTCIL
2023-06-30,15.77,PTCIL
2023-09-30,14.15,PTCIL
2023-12-31,14.57,PTCIL
2024-03-31,20.33,PTCIL
